fromNode,toNode,Confidence,InteractionType,Genes
xcb03070,xcb03060,14,Interact,"XC_0213; XC_1588; XC_1695; XC_1737; XC_1738; XC_1739; XC_3048; XC_3320; XC_3353; XC_3501; XC_4182; XC_4183; XC_4184; XC_4330"
xcb00250,xcb00240,3,Interact,"XC_1367; XC_2346; XC_2348"
xcb00072,xcb02020,2,Interact,"XC_0204; XC_2943"
xcb01210,xcb00660,5,Interact,"XC_0833; XC_0834; XC_0836; XC_0839; XC_0840"
xcb03070,xcb01503,1,Interact,XC_0828
xcb00250,xcb00430,1,Interact,XC_1751
xcb00072,xcb00630,2,Interact,"XC_0204; XC_2943"
xcb01210,xcb00290,10,Interact,"XC_0356; XC_0800; XC_0833; XC_0834; XC_0836; XC_0837; XC_0839; XC_0840; XC_0841; XC_3380"
xcb03060,xcb03070,14,Interact,"XC_0213; XC_1588; XC_1695; XC_1737; XC_1738; XC_1739; XC_3048; XC_3320; XC_3353; XC_3501; XC_4182; XC_4183; XC_4184; XC_4330"
xcb00250,xcb01054,1,Interact,XC_2451
xcb00072,xcb01212,2,Interact,"XC_0204; XC_2943"
xcb01210,xcb00770,5,Interact,"XC_0356; XC_0839; XC_0840; XC_0841; XC_3380"
xcb03060,xcb03060,16,Interact,"XC_0213; XC_1588; XC_1695; XC_1737; XC_1738; XC_1739; XC_2970; XC_3048; XC_3086; XC_3320; XC_3353; XC_3501; XC_4182; XC_4183; XC_4184; XC_4330"
xcb00910,xcb01120,8,Interact,"XC_0031; XC_0032; XC_0194; XC_1768; XC_1770; XC_2175; XC_2176; XC_2177"
xcb00072,xcb00071,2,Interact,"XC_0204; XC_2943"
xcb00270,xcb01120,8,Interact,"XC_0982; XC_1253; XC_1372; XC_1569; XC_2389; XC_2697; XC_3307; XC_3655"
xcb01503,xcb01100,1,Interact,XC_2877
xcb00910,xcb01130,2,Interact,"XC_0031; XC_0032"
xcb00072,xcb00072,6,Interact,"XC_0204; XC_1956; XC_2357; XC_2943; XC_3606; XC_3607"
xcb00270,xcb01130,15,Interact,"XC_0100; XC_0982; XC_1251; XC_1252; XC_1253; XC_1255; XC_1372; XC_1569; XC_1889; XC_2389; XC_3307; XC_3380; XC_3635; XC_3636; XC_3655"
xcb01503,xcb02020,5,Interact,"XC_0828; XC_2916; XC_2972; XC_4030; XC_4031"
xcb00910,xcb01230,5,Interact,"XC_0031; XC_0032; XC_0194; XC_1768; XC_1770"
xcb00072,xcb00280,5,Interact,"XC_0204; XC_2357; XC_2943; XC_3606; XC_3607"
xcb00270,xcb01200,4,Interact,"XC_0982; XC_1255; XC_3307; XC_3655"
xcb01503,xcb01501,6,Interact,"XC_0828; XC_0995; XC_0996; XC_1432; XC_1747; XC_1748"
xcb00910,xcb01100,6,Interact,"XC_0031; XC_0032; XC_0194; XC_1751; XC_1768; XC_1770"
xcb00072,xcb00310,2,Interact,"XC_0204; XC_2943"
xcb00270,xcb01230,16,Interact,"XC_0100; XC_0330; XC_0982; XC_1252; XC_1253; XC_1255; XC_1372; XC_1569; XC_2389; XC_2724; XC_2725; XC_3380; XC_3471; XC_3635; XC_3636; XC_3655"
xcb01503,xcb04626,1,Interact,XC_0828
xcb00910,xcb00250,6,Interact,"XC_0031; XC_0032; XC_0194; XC_1751; XC_1768; XC_1770"
xcb00072,xcb00900,2,Interact,"XC_0204; XC_2943"
xcb00270,xcb00260,7,Interact,"XC_1253; XC_1255; XC_1372; XC_1569; XC_2389; XC_3635; XC_3636"
xcb01503,xcb03070,1,Interact,XC_0828
xcb00910,xcb00910,16,Interact,"XC_0031; XC_0032; XC_0194; XC_1751; XC_1768; XC_1770; XC_2175; XC_2176; XC_2177; XC_2178; XC_2179; XC_2678; XC_2704; XC_2819; XC_3045; XC_4080"
xcb00072,xcb00380,2,Interact,"XC_0204; XC_2943"
xcb00270,xcb00680,1,Interact,XC_3307
xcb01503,xcb01503,16,Interact,"XC_0764; XC_0765; XC_0828; XC_0995; XC_0996; XC_1432; XC_1747; XC_1748; XC_1816; XC_2472; XC_2877; XC_2916; XC_2972; XC_3129; XC_4030; XC_4031"
xcb00910,xcb01110,2,Interact,"XC_0031; XC_0032"
xcb00072,xcb00640,2,Interact,"XC_0204; XC_2943"
xcb00270,xcb01100,34,Interact,"XC_0100; XC_0330; XC_0487; XC_0768; XC_0982; XC_1090; XC_1182; XC_1251; XC_1252; XC_1253; XC_1255; XC_1372; XC_1569; XC_1845; XC_1889; XC_2063; XC_2369; XC_2370; XC_2371; XC_2389; XC_2661; XC_2697; XC_2724; XC_2725; XC_2894; XC_2956; XC_3307; XC_3380; XC_3471; XC_3482; XC_3635; XC_3636; XC_3655; XC_3954"
xcb01503,xcb00540,1,Interact,XC_2877
xcb00910,xcb02020,3,Interact,"XC_0194; XC_1768; XC_1770"
xcb00072,xcb00650,6,Interact,"XC_0204; XC_1956; XC_2357; XC_2943; XC_3606; XC_3607"
xcb00270,xcb01110,16,Interact,"XC_0100; XC_0330; XC_0982; XC_1252; XC_1253; XC_1255; XC_1372; XC_1569; XC_2389; XC_2724; XC_2725; XC_2894; XC_3307; XC_3380; XC_3471; XC_3655"
xcb00550,xcb01100,11,Interact,"XC_0232; XC_0708; XC_0942; XC_1318; XC_1375; XC_2449; XC_3508; XC_3509; XC_3510; XC_3512; XC_3513"
xcb00910,xcb00220,4,Interact,"XC_0194; XC_1751; XC_1768; XC_1770"
xcb00072,xcb00281,1,Interact,XC_2357
xcb00270,xcb00620,1,Interact,XC_3307
xcb00550,xcb02020,1,Interact,XC_3111
xcb00910,xcb00630,3,Interact,"XC_0194; XC_1768; XC_1770"
xcb00280,xcb01120,8,Interact,"XC_0204; XC_2206; XC_2445; XC_2751; XC_2943; XC_2975; XC_3421; XC_3689"
xcb00270,xcb00360,1,Interact,XC_0100
xcb00550,xcb00300,2,Interact,"XC_3513; XC_3514"
xcb00910,xcb02010,1,Interact,XC_2179
xcb00280,xcb01130,10,Interact,"XC_0204; XC_2206; XC_2445; XC_2751; XC_2941; XC_2943; XC_2975; XC_3380; XC_3421; XC_3689"
xcb00270,xcb00630,1,Interact,XC_3307
xcb00550,xcb00520,2,Interact,"XC_1318; XC_2449"
xcb00910,xcb00430,1,Interact,XC_1751
xcb00280,xcb01200,6,Interact,"XC_0204; XC_2751; XC_2943; XC_2975; XC_2981; XC_3689"
xcb00270,xcb00280,1,Interact,XC_3380
xcb00550,xcb01501,3,Interact,"XC_0694; XC_0942; XC_3515"
xcb01110,xcb01120,96,Interact,"XC_0031; XC_0032; XC_0098; XC_0104; XC_0150; XC_0162; XC_0204; XC_0247; XC_0248; XC_0441; XC_0443; XC_0444; XC_0469; XC_0474; XC_0527; XC_0529; XC_0539; XC_0540; XC_0550; XC_0553; XC_0588; XC_0662; XC_0686; XC_0725; XC_0775; XC_0872; XC_0882; XC_0899; XC_0929; XC_0944; XC_0972; XC_0976; XC_0978; XC_0979; XC_0982; XC_1063; XC_1064; XC_1103; XC_1166; XC_1223; XC_1253; XC_1372; XC_1404; XC_1552; XC_1569; XC_1578; XC_1587; XC_1701; XC_1975; XC_1976; XC_1977; XC_1981; XC_1982; XC_1983; XC_1985; XC_2206; XC_2326; XC_2329; XC_2349; XC_2386; XC_2388; XC_2389; XC_2445; XC_2465; XC_2493; XC_2531; XC_2742; XC_2749; XC_2750; XC_2751; XC_2822; XC_2881; XC_2943; XC_2975; XC_3050; XC_3213; XC_3268; XC_3287; XC_3307; XC_3358; XC_3400; XC_3421; XC_3488; XC_3544; XC_3608; XC_3655; XC_3689; XC_3691; XC_3854; XC_3941; XC_4082; XC_4149; XC_4155; XC_4170; XC_4205; XC_4244"
xcb00280,xcb01230,1,Interact,XC_3380
xcb00270,xcb00670,2,Interact,"XC_2724; XC_2725"
xcb00550,xcb00550,22,Interact,"XC_0193; XC_0232; XC_0694; XC_0708; XC_0942; XC_1176; XC_1244; XC_1318; XC_1375; XC_2449; XC_2454; XC_3089; XC_3111; XC_3202; XC_3277; XC_3508; XC_3509; XC_3510; XC_3512; XC_3513; XC_3514; XC_3515"
xcb01110,xcb01130,169,Interact,"XC_0031; XC_0032; XC_0098; XC_0100; XC_0162; XC_0204; XC_0356; XC_0391; XC_0441; XC_0443; XC_0444; XC_0467; XC_0469; XC_0473; XC_0474; XC_0481; XC_0483; XC_0484; XC_0509; XC_0510; XC_0527; XC_0529; XC_0530; XC_0539; XC_0540; XC_0548; XC_0550; XC_0553; XC_0581; XC_0588; XC_0623; XC_0662; XC_0686; XC_0725; XC_0775; XC_0800; XC_0838; XC_0839; XC_0840; XC_0841; XC_0872; XC_0873; XC_0882; XC_0889; XC_0899; XC_0929; XC_0944; XC_0972; XC_0976; XC_0977; XC_0978; XC_0979; XC_0982; XC_1063; XC_1064; XC_1075; XC_1103; XC_1166; XC_1223; XC_1232; XC_1233; XC_1252; XC_1253; XC_1255; XC_1268; XC_1269; XC_1322; XC_1324; XC_1356; XC_1372; XC_1404; XC_1516; XC_1552; XC_1567; XC_1569; XC_1573; XC_1575; XC_1577; XC_1578; XC_1587; XC_1613; XC_1614; XC_1678; XC_1701; XC_1847; XC_1871; XC_1872; XC_1873; XC_1875; XC_1876; XC_1880; XC_1975; XC_1976; XC_1977; XC_1981; XC_1982; XC_1983; XC_1985; XC_2203; XC_2206; XC_2326; XC_2329; XC_2349; XC_2379; XC_2389; XC_2445; XC_2455; XC_2465; XC_2493; XC_2528; XC_2529; XC_2531; XC_2643; XC_2644; XC_2659; XC_2665; XC_2742; XC_2744; XC_2749; XC_2750; XC_2751; XC_2760; XC_2822; XC_2871; XC_2881; XC_2941; XC_2943; XC_2975; XC_3050; XC_3085; XC_3106; XC_3135; XC_3139; XC_3213; XC_3224; XC_3268; XC_3282; XC_3287; XC_3307; XC_3313; XC_3358; XC_3359; XC_3380; XC_3400; XC_3421; XC_3488; XC_3544; XC_3578; XC_3608; XC_3649; XC_3655; XC_3676; XC_3689; XC_3691; XC_3854; XC_3907; XC_3941; XC_3952; XC_3993; XC_4015; XC_4037; XC_4041; XC_4082; XC_4149; XC_4170; XC_4173; XC_4205; XC_4244; XC_4315"
xcb00280,xcb00260,2,Interact,"XC_2751; XC_3689"
xcb00270,xcb00020,1,Interact,XC_3307
xcb00550,xcb01502,6,Interact,"XC_0232; XC_3111; XC_3508; XC_3510; XC_3512; XC_3513"
xcb01110,xcb01200,76,Interact,"XC_0098; XC_0162; XC_0204; XC_0247; XC_0248; XC_0391; XC_0441; XC_0443; XC_0444; XC_0469; XC_0527; XC_0529; XC_0550; XC_0553; XC_0588; XC_0686; XC_0725; XC_0775; XC_0838; XC_0872; XC_0899; XC_0929; XC_0944; XC_0972; XC_0976; XC_0978; XC_0979; XC_0982; XC_1063; XC_1064; XC_1166; XC_1223; XC_1232; XC_1255; XC_1404; XC_1578; XC_1587; XC_1975; XC_1976; XC_1977; XC_1981; XC_1982; XC_1983; XC_1985; XC_2326; XC_2329; XC_2465; XC_2531; XC_2742; XC_2749; XC_2750; XC_2751; XC_2822; XC_2881; XC_2943; XC_2975; XC_3135; XC_3139; XC_3213; XC_3268; XC_3287; XC_3307; XC_3358; XC_3400; XC_3488; XC_3544; XC_3655; XC_3689; XC_3691; XC_3854; XC_3993; XC_4037; XC_4082; XC_4149; XC_4170; XC_4205"
xcb00280,xcb01100,18,Interact,"XC_0204; XC_0254; XC_0255; XC_0256; XC_1759; XC_2206; XC_2356; XC_2357; XC_2445; XC_2751; XC_2941; XC_2943; XC_2975; XC_2977; XC_2981; XC_3380; XC_3421; XC_3689"
xcb00270,xcb00350,1,Interact,XC_0100
xcb00550,xcb00473,2,Interact,"XC_0232; XC_3508"
xcb01110,xcb01230,98,Interact,"XC_0031; XC_0032; XC_0100; XC_0162; XC_0330; XC_0356; XC_0391; XC_0469; XC_0473; XC_0474; XC_0481; XC_0483; XC_0484; XC_0530; XC_0548; XC_0623; XC_0662; XC_0800; XC_0833; XC_0834; XC_0836; XC_0837; XC_0838; XC_0839; XC_0840; XC_0841; XC_0872; XC_0882; XC_0889; XC_0899; XC_0929; XC_0944; XC_0972; XC_0976; XC_0978; XC_0979; XC_0982; XC_1103; XC_1252; XC_1253; XC_1255; XC_1268; XC_1269; XC_1356; XC_1372; XC_1404; XC_1567; XC_1569; XC_1573; XC_1575; XC_1577; XC_1587; XC_1701; XC_1871; XC_1872; XC_1873; XC_1875; XC_1876; XC_1880; XC_2326; XC_2329; XC_2349; XC_2374; XC_2375; XC_2376; XC_2377; XC_2378; XC_2379; XC_2380; XC_2381; XC_2386; XC_2388; XC_2389; XC_2493; XC_2531; XC_2643; XC_2644; XC_2665; XC_2724; XC_2725; XC_2760; XC_3213; XC_3224; XC_3268; XC_3287; XC_3313; XC_3358; XC_3380; XC_3400; XC_3471; XC_3488; XC_3544; XC_3655; XC_3676; XC_3854; XC_4015; XC_4041; XC_4173"
xcb00280,xcb01110,10,Interact,"XC_0204; XC_2206; XC_2445; XC_2751; XC_2941; XC_2943; XC_2975; XC_3380; XC_3421; XC_3689"
xcb00270,xcb00300,4,Interact,"XC_1253; XC_1372; XC_1569; XC_2389"
xcb00550,xcb00471,2,Interact,"XC_1375; XC_3509"
xcb01110,xcb00260,25,Interact,"XC_0391; XC_0474; XC_0838; XC_0886; XC_1232; XC_1233; XC_1253; XC_1255; XC_1372; XC_1404; XC_1569; XC_1575; XC_1577; XC_1957; XC_2386; XC_2388; XC_2389; XC_2751; XC_3135; XC_3287; XC_3488; XC_3544; XC_3594; XC_3689; XC_4315"
xcb00280,xcb00010,4,Interact,"XC_2445; XC_2751; XC_3421; XC_3689"
xcb00270,xcb00480,3,Interact,"XC_0768; XC_1182; XC_3954"
xcb01502,xcb01100,6,Interact,"XC_0232; XC_3508; XC_3510; XC_3512; XC_3513; XC_3718"
xcb01110,xcb00680,12,Interact,"XC_0098; XC_0686; XC_0775; XC_0872; XC_0979; XC_1404; XC_2531; XC_3287; XC_3307; XC_3488; XC_3544; XC_4149"
xcb00280,xcb00620,6,Interact,"XC_0204; XC_2445; XC_2751; XC_2943; XC_3421; XC_3689"
xcb00270,xcb01210,2,Interact,"XC_1569; XC_3380"
xcb01502,xcb02020,2,Interact,"XC_3111; XC_3873"
xcb01110,xcb01100,261,Interact,"XC_0031; XC_0032; XC_0098; XC_0100; XC_0104; XC_0143; XC_0150; XC_0162; XC_0188; XC_0204; XC_0207; XC_0208; XC_0247; XC_0248; XC_0330; XC_0356; XC_0391; XC_0402; XC_0421; XC_0422; XC_0423; XC_0425; XC_0427; XC_0441; XC_0443; XC_0444; XC_0467; XC_0469; XC_0473; XC_0474; XC_0481; XC_0483; XC_0484; XC_0489; XC_0509; XC_0510; XC_0518; XC_0527; XC_0529; XC_0530; XC_0539; XC_0540; XC_0548; XC_0550; XC_0553; XC_0581; XC_0588; XC_0623; XC_0649; XC_0662; XC_0673; XC_0686; XC_0725; XC_0775; XC_0800; XC_0833; XC_0834; XC_0836; XC_0837; XC_0838; XC_0839; XC_0840; XC_0841; XC_0872; XC_0873; XC_0882; XC_0886; XC_0889; XC_0892; XC_0899; XC_0929; XC_0944; XC_0963; XC_0972; XC_0976; XC_0977; XC_0978; XC_0979; XC_0982; XC_0983; XC_1047; XC_1063; XC_1064; XC_1075; XC_1103; XC_1121; XC_1166; XC_1217; XC_1223; XC_1232; XC_1233; XC_1252; XC_1253; XC_1255; XC_1265; XC_1268; XC_1269; XC_1322; XC_1324; XC_1356; XC_1372; XC_1404; XC_1429; XC_1516; XC_1552; XC_1563; XC_1567; XC_1569; XC_1573; XC_1575; XC_1577; XC_1578; XC_1587; XC_1613; XC_1614; XC_1678; XC_1701; XC_1846; XC_1847; XC_1871; XC_1872; XC_1873; XC_1875; XC_1876; XC_1880; XC_1934; XC_1957; XC_1975; XC_1976; XC_1977; XC_1981; XC_1982; XC_1983; XC_1985; XC_2090; XC_2174; XC_2181; XC_2203; XC_2206; XC_2326; XC_2329; XC_2349; XC_2374; XC_2375; XC_2376; XC_2377; XC_2378; XC_2379; XC_2380; XC_2381; XC_2386; XC_2388; XC_2389; XC_2445; XC_2455; XC_2461; XC_2465; XC_2466; XC_2467; XC_2468; XC_2493; XC_2516; XC_2525; XC_2528; XC_2529; XC_2531; XC_2549; XC_2643; XC_2644; XC_2659; XC_2665; XC_2687; XC_2724; XC_2725; XC_2742; XC_2744; XC_2749; XC_2750; XC_2751; XC_2760; XC_2806; XC_2818; XC_2822; XC_2834; XC_2848; XC_2870; XC_2871; XC_2881; XC_2894; XC_2941; XC_2943; XC_2957; XC_2975; XC_3037; XC_3050; XC_3085; XC_3088; XC_3106; XC_3135; XC_3159; XC_3213; XC_3224; XC_3268; XC_3282; XC_3287; XC_3288; XC_3307; XC_3313; XC_3358; XC_3359; XC_3362; XC_3374; XC_3380; XC_3400; XC_3420; XC_3421; XC_3432; XC_3433; XC_3449; XC_3471; XC_3488; XC_3537; XC_3538; XC_3539; XC_3541; XC_3544; XC_3578; XC_3594; XC_3608; XC_3609; XC_3649; XC_3655; XC_3676; XC_3689; XC_3691; XC_3810; XC_3830; XC_3854; XC_3886; XC_3896; XC_3897; XC_3907; XC_3941; XC_4015; XC_4041; XC_4045; XC_4070; XC_4082; XC_4099; XC_4103; XC_4108; XC_4149; XC_4155; XC_4170; XC_4173; XC_4186; XC_4197; XC_4205; XC_4220; XC_4244; XC_4315"
xcb00280,xcb00053,2,Interact,"XC_2445; XC_3421"
xcb00270,xcb00270,34,Interact,"XC_0100; XC_0330; XC_0487; XC_0768; XC_0982; XC_1090; XC_1182; XC_1251; XC_1252; XC_1253; XC_1255; XC_1372; XC_1569; XC_1845; XC_1889; XC_2063; XC_2369; XC_2370; XC_2371; XC_2389; XC_2661; XC_2697; XC_2724; XC_2725; XC_2894; XC_2956; XC_3307; XC_3380; XC_3471; XC_3482; XC_3635; XC_3636; XC_3655; XC_3954"
xcb01502,xcb00300,1,Interact,XC_3513
xcb01110,xcb00250,11,Interact,"XC_0031; XC_0032; XC_0800; XC_1871; XC_1876; XC_2744; XC_2806; XC_2848; XC_3282; XC_3374; XC_3907"
xcb00280,xcb00362,4,Interact,"XC_0204; XC_2206; XC_2943; XC_2975"
xcb00270,xcb00920,4,Interact,"XC_0982; XC_1252; XC_2697; XC_3655"
xcb01502,xcb00550,6,Interact,"XC_0232; XC_3111; XC_3508; XC_3510; XC_3512; XC_3513"
xcb01110,xcb00910,2,Interact,"XC_0031; XC_0032"
xcb00280,xcb02020,2,Interact,"XC_0204; XC_2943"
xcb00270,xcb00450,5,Interact,"XC_0330; XC_1252; XC_2724; XC_2725; XC_3635"
xcb01502,xcb01502,8,Interact,"XC_0232; XC_3111; XC_3508; XC_3510; XC_3512; XC_3513; XC_3718; XC_3873"
xcb01110,xcb01110,273,Interact,"XC_0031; XC_0032; XC_0060; XC_0098; XC_0100; XC_0104; XC_0143; XC_0150; XC_0162; XC_0188; XC_0204; XC_0207; XC_0208; XC_0214; XC_0247; XC_0248; XC_0330; XC_0333; XC_0356; XC_0372; XC_0391; XC_0402; XC_0421; XC_0422; XC_0423; XC_0425; XC_0427; XC_0441; XC_0443; XC_0444; XC_0467; XC_0469; XC_0473; XC_0474; XC_0481; XC_0483; XC_0484; XC_0489; XC_0509; XC_0510; XC_0518; XC_0527; XC_0529; XC_0530; XC_0539; XC_0540; XC_0548; XC_0550; XC_0553; XC_0581; XC_0588; XC_0623; XC_0649; XC_0662; XC_0673; XC_0686; XC_0725; XC_0775; XC_0800; XC_0833; XC_0834; XC_0836; XC_0837; XC_0838; XC_0839; XC_0840; XC_0841; XC_0872; XC_0873; XC_0882; XC_0886; XC_0889; XC_0892; XC_0899; XC_0929; XC_0944; XC_0963; XC_0972; XC_0976; XC_0977; XC_0978; XC_0979; XC_0982; XC_0983; XC_1047; XC_1063; XC_1064; XC_1075; XC_1103; XC_1121; XC_1166; XC_1217; XC_1223; XC_1232; XC_1233; XC_1252; XC_1253; XC_1255; XC_1265; XC_1268; XC_1269; XC_1322; XC_1324; XC_1356; XC_1372; XC_1377; XC_1404; XC_1429; XC_1516; XC_1552; XC_1563; XC_1567; XC_1569; XC_1573; XC_1575; XC_1577; XC_1578; XC_1587; XC_1613; XC_1614; XC_1678; XC_1701; XC_1846; XC_1847; XC_1871; XC_1872; XC_1873; XC_1875; XC_1876; XC_1880; XC_1934; XC_1957; XC_1975; XC_1976; XC_1977; XC_1981; XC_1982; XC_1983; XC_1985; XC_2090; XC_2174; XC_2181; XC_2203; XC_2206; XC_2326; XC_2329; XC_2349; XC_2374; XC_2375; XC_2376; XC_2377; XC_2378; XC_2379; XC_2380; XC_2381; XC_2386; XC_2388; XC_2389; XC_2445; XC_2455; XC_2461; XC_2465; XC_2466; XC_2467; XC_2468; XC_2493; XC_2516; XC_2525; XC_2528; XC_2529; XC_2531; XC_2537; XC_2549; XC_2643; XC_2644; XC_2659; XC_2665; XC_2687; XC_2724; XC_2725; XC_2742; XC_2744; XC_2749; XC_2750; XC_2751; XC_2760; XC_2806; XC_2818; XC_2822; XC_2834; XC_2848; XC_2869; XC_2870; XC_2871; XC_2881; XC_2894; XC_2941; XC_2943; XC_2957; XC_2975; XC_3037; XC_3050; XC_3085; XC_3088; XC_3106; XC_3135; XC_3139; XC_3159; XC_3213; XC_3224; XC_3268; XC_3282; XC_3287; XC_3288; XC_3307; XC_3313; XC_3358; XC_3359; XC_3362; XC_3371; XC_3374; XC_3380; XC_3400; XC_3420; XC_3421; XC_3432; XC_3433; XC_3449; XC_3471; XC_3488; XC_3537; XC_3538; XC_3539; XC_3541; XC_3544; XC_3578; XC_3594; XC_3608; XC_3609; XC_3649; XC_3655; XC_3676; XC_3689; XC_3691; XC_3810; XC_3830; XC_3854; XC_3886; XC_3896; XC_3897; XC_3907; XC_3941; XC_3952; XC_3993; XC_4015; XC_4037; XC_4041; XC_4045; XC_4070; XC_4082; XC_4099; XC_4103; XC_4108; XC_4149; XC_4155; XC_4170; XC_4173; XC_4186; XC_4197; XC_4205; XC_4220; XC_4244; XC_4315"
xcb00280,xcb00630,4,Interact,"XC_0204; XC_2751; XC_2943; XC_3689"
xcb00270,xcb00261,3,Interact,"XC_1372; XC_1569; XC_2389"
xcb01502,xcb00473,3,Interact,"XC_0232; XC_3508; XC_3718"
xcb01110,xcb00010,32,Interact,"XC_0098; XC_0104; XC_0441; XC_0443; XC_0444; XC_0588; XC_0686; XC_0775; XC_0872; XC_0972; XC_0976; XC_0978; XC_0979; XC_1166; XC_1223; XC_1404; XC_1587; XC_1976; XC_2445; XC_2465; XC_2531; XC_2751; XC_3050; XC_3287; XC_3421; XC_3488; XC_3608; XC_3689; XC_3691; XC_3941; XC_4149; XC_4244"
xcb00280,xcb01212,4,Interact,"XC_0204; XC_2206; XC_2943; XC_2975"
xcb00270,xcb00330,2,Interact,"XC_0487; XC_3954"
xcb00860,xcb01100,27,Interact,"XC_0207; XC_0208; XC_0649; XC_0892; XC_0963; XC_0983; XC_1094; XC_1095; XC_1096; XC_1097; XC_1098; XC_1099; XC_1100; XC_1101; XC_1265; XC_1429; XC_2090; XC_2174; XC_2181; XC_2549; XC_3362; XC_3435; XC_3896; XC_3897; XC_4045; XC_4108; XC_4186"
xcb01110,xcb00030,21,Interact,"XC_0098; XC_0162; XC_0469; XC_0553; XC_0725; XC_0872; XC_0899; XC_0929; XC_0979; XC_1075; XC_1975; XC_1977; XC_2465; XC_2659; XC_3358; XC_3400; XC_3608; XC_3941; XC_4082; XC_4170; XC_4205"
xcb00280,xcb00071,6,Interact,"XC_0204; XC_2206; XC_2445; XC_2943; XC_2975; XC_3421"
xcb00270,xcb00410,1,Interact,XC_3954
xcb00860,xcb01110,18,Interact,"XC_0207; XC_0208; XC_0649; XC_0892; XC_0963; XC_0983; XC_1265; XC_1429; XC_2090; XC_2174; XC_2181; XC_2549; XC_3362; XC_3896; XC_3897; XC_4045; XC_4108; XC_4186"
xcb01110,xcb00051,10,Interact,"XC_0098; XC_0150; XC_0162; XC_0872; XC_0979; XC_1587; XC_3608; XC_3609; XC_3941; XC_4155"
xcb00280,xcb00072,5,Interact,"XC_0204; XC_2357; XC_2943; XC_3606; XC_3607"
xcb00270,xcb04122,1,Interact,XC_2697
xcb00860,xcb02020,1,Interact,XC_3897
xcb01110,xcb00620,24,Interact,"XC_0104; XC_0204; XC_0247; XC_0441; XC_0443; XC_0444; XC_0527; XC_0529; XC_0550; XC_0588; XC_0837; XC_0978; XC_1578; XC_2445; XC_2742; XC_2751; XC_2822; XC_2881; XC_2943; XC_3307; XC_3421; XC_3689; XC_3691; XC_4149"
xcb00280,xcb00280,20,Interact,"XC_0204; XC_0254; XC_0255; XC_0256; XC_1759; XC_2206; XC_2356; XC_2357; XC_2445; XC_2751; XC_2941; XC_2943; XC_2975; XC_2977; XC_2981; XC_3380; XC_3421; XC_3606; XC_3607; XC_3689"
xcb00270,xcb00400,1,Interact,XC_0100
xcb00860,xcb00190,2,Interact,"XC_3896; XC_3897"
xcb01110,xcb00053,6,Interact,"XC_0150; XC_0553; XC_2445; XC_3421; XC_4155; XC_4205"
xcb00280,xcb00310,5,Interact,"XC_0204; XC_2445; XC_2943; XC_2975; XC_3421"
xcb00270,xcb00401,1,Interact,XC_0100
xcb00860,xcb00860,30,Interact,"XC_0207; XC_0208; XC_0494; XC_0649; XC_0892; XC_0963; XC_0983; XC_1094; XC_1095; XC_1096; XC_1097; XC_1098; XC_1099; XC_1100; XC_1101; XC_1265; XC_1429; XC_2090; XC_2174; XC_2181; XC_2549; XC_2844; XC_3201; XC_3362; XC_3435; XC_3896; XC_3897; XC_4045; XC_4108; XC_4186"
xcb01110,xcb01220,4,Interact,"XC_0553; XC_0686; XC_0775; XC_4205"
xcb00280,xcb00900,2,Interact,"XC_0204; XC_2943"
xcb00270,xcb00290,1,Interact,XC_3380
xcb00860,xcb00970,1,Interact,XC_1429
xcb01110,xcb00362,4,Interact,"XC_0204; XC_2206; XC_2943; XC_2975"
xcb00280,xcb00380,5,Interact,"XC_0204; XC_2445; XC_2943; XC_2975; XC_3421"
xcb00270,xcb00770,1,Interact,XC_3380
xcb00511,xcb01100,4,Interact,"XC_1219; XC_2985; XC_3172; XC_4208"
xcb01110,xcb00360,7,Interact,"XC_0100; XC_0886; XC_0889; XC_2379; XC_2665; XC_3037; XC_3420"
xcb00280,xcb00640,7,Interact,"XC_0204; XC_1759; XC_2751; XC_2943; XC_2975; XC_2981; XC_3689"
xcb00920,xcb01120,12,Interact,"XC_0982; XC_0990; XC_0991; XC_0992; XC_0993; XC_0994; XC_1227; XC_1334; XC_2564; XC_2697; XC_3655; XC_4044"
xcb00511,xcb00052,2,Interact,"XC_2985; XC_4208"
xcb01110,xcb02020,3,Interact,"XC_0204; XC_2943; XC_3897"
xcb00280,xcb00650,6,Interact,"XC_0204; XC_2357; XC_2943; XC_2975; XC_3606; XC_3607"
xcb00920,xcb01130,6,Interact,"XC_0982; XC_0993; XC_0994; XC_1227; XC_1252; XC_3655"
xcb00511,xcb00520,1,Interact,XC_1219
xcb01110,xcb00220,8,Interact,"XC_0800; XC_0882; XC_1871; XC_1872; XC_1873; XC_1875; XC_1876; XC_4015"
xcb00280,xcb00625,2,Interact,"XC_2445; XC_3421"
xcb00920,xcb01200,2,Interact,"XC_0982; XC_3655"
xcb00511,xcb00511,9,Interact,"XC_1195; XC_1218; XC_1219; XC_1221; XC_2479; XC_2985; XC_2990; XC_3172; XC_4208"
xcb01110,xcb00630,23,Interact,"XC_0204; XC_0247; XC_0248; XC_0581; XC_0944; XC_0977; XC_1232; XC_1233; XC_1847; XC_2326; XC_2329; XC_2751; XC_2943; XC_3135; XC_3139; XC_3213; XC_3307; XC_3544; XC_3649; XC_3689; XC_3993; XC_4037; XC_4315"
xcb00280,xcb00020,2,Interact,"XC_2751; XC_3689"
