ID,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12
Succinic acid semialdehyde,0.0885866515775462,0.0890370150228765,0.0910907502497735,0.0929475089466823,0.0800722171827011,0.0686475054888022,0.0748305767040619,0.0928026457573203,0.0794766268100101,0.0835722207227879,0.0869290807311581,0.0720072008062799
Cortexolone,0.0830128492895541,0.0789007194018987,0.0906020904058943,0.0966457497432616,0.0893499655795423,0.0738704968674067,0.0822257396040385,0.0797624933193597,0.0932441842286092,0.0672149893472487,0.0802468990037646,0.0849238232094215
Stearidonic acid,0.0859650437516468,0.0827782544427558,0.0908786577489029,0.0945890055992629,0.088010602917961,0.0716750867867886,0.077054687997106,0.0856652415051521,0.0880513757534893,0.0723486398955534,0.0807463155057772,0.082237088095604
4-Hydroxycinnamoylagmatine,0.083691638909436,0.0827973564171591,0.0918211266800236,0.100042234715369,0.0774682694335067,0.0672600488646463,0.0779764509414097,0.0866113773526852,0.0935899042307104,0.0747579281295311,0.0863491983863624,0.0776344659391602
Uracil,0.0853925426968052,0.085305306725326,0.0911007919127389,0.0979379035263104,0.0773926317079465,0.0661932124777321,0.0756258972137014,0.0907236042066557,0.0901268158797056,0.0781776691240563,0.0854132201486635,0.0766104043803582
Hydrogen phosphate,0.0839134140014292,0.0841539889458229,0.0891127375040179,0.0949237027145519,0.0762431372466264,0.0706514061755199,0.0798268275039223,0.087745057737849,0.0899074713418273,0.0794906251978627,0.087646327988505,0.0763853036420656
L-Arginine,0.0788443074301065,0.0747573152785166,0.0797866476227033,0.0837350439821637,0.102500140560374,0.0877452399303429,0.09181710089507,0.0749180532126425,0.0899385243117985,0.0652167410796139,0.0720290491825679,0.0987118365141002
Norepinephrine,0.0808298117545124,0.0761899940435846,0.0812447451782147,0.0833743934443957,0.103431389289682,0.0925302174509739,0.0919106300084092,0.0750628642484945,0.0848624568823499,0.0658201489953069,0.0735351162542011,0.0912082324498747
Pyroglutamic acid,0.0831237480524539,0.0780512790284967,0.0850738656324391,0.0883353522571938,0.104005371266548,0.0839569988522444,0.0884263342246046,0.0775958005834506,0.0843235403602955,0.0657739642530202,0.0751688064447913,0.0861649390444619
Phenylacetaldehyde,0.0825913175465073,0.0785031544081613,0.081381644211845,0.0838787592586091,0.100619523217271,0.0904508705247407,0.0910556006095394,0.0784591928579305,0.0834325255070283,0.068240918140218,0.0741691221946012,0.0872173715235479
Ketoleucine,0.0816202723238005,0.078040483053053,0.0798668429006186,0.0821691771084335,0.0985301113680741,0.0943291039500932,0.0948111608851022,0.0771301942217773,0.0832696722910519,0.0686451949842517,0.0741808972840742,0.0874068896296698
"4,5-Dihydroorotic acid",0.079396478574122,0.0759499208420265,0.0782156718641201,0.0810909725540298,0.0972195207515283,0.0959869026382019,0.0967599659644691,0.0751420253158488,0.0869393063312588,0.0673025403639678,0.0728895329302685,0.0931071618701583
Pimelic acid,0.0834979570934398,0.0800002020697839,0.0828686327246396,0.0859879016170824,0.0974446139203823,0.0851570966982798,0.0897139249810986,0.0802177378465665,0.0841024172473418,0.0697737388331128,0.0757871340862924,0.0854486428819803
5-Acetamidovalerate,0.0821919091424651,0.07825477905177,0.085835499195787,0.0903303122438707,0.0947981205127953,0.0770459555813013,0.0825289764753629,0.0799135820357138,0.0924388908599165,0.0679574518580384,0.0760083180060641,0.0926962050369147
Dopamine,0.0861279858739951,0.0811322260579037,0.0850601513449308,0.0859005248421876,0.0987647380514909,0.0904848251988734,0.0876385504348804,0.0804105951087632,0.0793367461882791,0.0690042117775121,0.0769328974692854,0.0792065476518984
Phosphoserine,0.0815355599295674,0.0772691775301728,0.0825047208122127,0.0869060060060798,0.0996314685004154,0.0829094735901893,0.087336620725093,0.0786851712667674,0.0899134494120066,0.066580797852622,0.073386427144829,0.0933411272300445
Selenomethionine,0.0821839181477303,0.0775428919361419,0.0802470621187612,0.083990225646901,0.102316755184444,0.0936397636584655,0.0984484862109526,0.0766192214444235,0.0828399026225077,0.0651829172480627,0.0727053761669117,0.0842834796146974
Uric acid,0.086103299579878,0.0847051237109877,0.0836213952616533,0.0834737712826081,0.0892388254167869,0.0875587283763099,0.0867906487876736,0.0838578717195897,0.0772957569393022,0.0791007001310671,0.0813825160738305,0.0768713627203131
Stachyose,0.0795092947229699,0.0759206871054645,0.0791156307807695,0.0814211168342408,0.0985584426050768,0.093627468417506,0.0922052398375118,0.0755118302193947,0.0872901288682003,0.0678326377951644,0.0732076766829278,0.0957998461307735
trans-Cinnamate,0.0810550135722959,0.0775385900768931,0.079376567544373,0.0819091035613854,0.0984345038365604,0.0949642651107784,0.0959063799457549,0.0766516028674403,0.0837769125235295,0.0683195026937634,0.0738873503468468,0.0881802079203787
Phenylethylamine,0.0793616028116577,0.075622530101837,0.0790263114634616,0.081462231820863,0.0994919911033701,0.0937469743977899,0.0925256381661897,0.0752066900104943,0.0873544701190848,0.0672292518263216,0.0728501618576429,0.0961221463212874
Alpha-D-Glucose,0.0850157169527967,0.0800463255594437,0.0830381500452771,0.0838598433461663,0.101878917712867,0.0938431598296294,0.0901428220336683,0.0787733634157587,0.0789738801366071,0.0681462723149209,0.0752391152887865,0.0810424333640787
19(S)-HETE,0.0910179878484241,0.0857618680972213,0.0886628282353793,0.0873156250019184,0.0962844822039444,0.0858921793991906,0.0830439136998349,0.0840833152426338,0.074427120225112,0.0715813341721863,0.0796421415527341,0.0722872043214206
"(3S,5S)-3,5-Diaminohexanoate",0.0826755183699612,0.077242439588715,0.081336370119223,0.0817588926596689,0.0932095495938306,0.107132729239616,0.0941990448670943,0.0744141351627982,0.0842093023085649,0.0652544296274785,0.0745651174669905,0.0840024709960586
Hydroquinone,0.079923985173074,0.0767837235248126,0.0782412504428864,0.0801670943706505,0.0930347942135698,0.101093444028147,0.0960404125530037,0.0758977786857275,0.085478387138894,0.0693015001743386,0.0743504821017187,0.0896871475931768
Methyl jasmonate,0.0832583423542216,0.0803029712185278,0.0804680778782406,0.0811381519066146,0.0913183827939504,0.0990244478449812,0.0939971958690976,0.0783193347026372,0.0811123692137448,0.0719977584938685,0.0769475894207575,0.0821153783033581
Ureidopropionic acid,0.082892078535824,0.0794497040411461,0.079994613116611,0.0803771929642813,0.0897821670364813,0.10585426817538,0.0945813675872576,0.0775061458355372,0.0810269348309014,0.0708524418651119,0.0766658682120477,0.081017217799421
3-Dehydroshikimate,0.0866545530240225,0.0830954603085138,0.084639393723694,0.0829775196048477,0.0853506543225776,0.100214030023556,0.0891507763452309,0.0797026702894359,0.0783355500456546,0.0735048420012859,0.0818777760111478,0.0744967743000332
4-Pyridoxic acid,0.0839029134088442,0.0807944858467957,0.0818532654089764,0.0818897333491749,0.0878698777906979,0.101858297501073,0.0937413232996199,0.0782583067430321,0.0799892227921571,0.0723706849784033,0.0794210791713525,0.0780508097098726
Phosphonoacetate,0.0797109218837853,0.0767562222606442,0.0782965500251461,0.0803326585975706,0.0926437065774808,0.0994005685921269,0.0954205593866702,0.0760314406065364,0.0862748438330751,0.0697208460171283,0.0745370152784746,0.0908746669413614
Choline,0.0813701423835475,0.0786294948957916,0.0794257729456685,0.0814347589106321,0.0920982380976443,0.098525728610708,0.0975483016637726,0.0772973555355547,0.0826397422927662,0.070867377967176,0.0763256074297081,0.0838374792670305
Hippuric acid,0.0795537721265915,0.0759901025023307,0.0787565577275501,0.0802946621688277,0.0921535870241587,0.0994066387906345,0.0923884862391534,0.0749827064657329,0.0893016672238153,0.0681808959474761,0.0737919281250789,0.0951989956586501
Antibiotic JI-20A,0.0828078028729247,0.0784786587592873,0.0801240293874894,0.0801765132681109,0.0914925012966761,0.107817133483534,0.093442202855867,0.076178325328595,0.0823527159231732,0.0685400756606283,0.0752075227191961,0.0833825184445182
"3-(3,4-Dihydroxyphenyl)pyruvate",0.0893908850836457,0.0887250335930969,0.0840503983744678,0.0835055007195255,0.0784432772313953,0.0908523764465296,0.0864112697831612,0.087826130097484,0.0759318646923263,0.0816915373594147,0.0843919146567652,0.0687798119621877
Acetylphosphate,0.0803260261329492,0.0770308884655241,0.0782894459366187,0.080026930361295,0.0930745596259349,0.102898053369091,0.0965309111254114,0.0759448203851472,0.0844448073250631,0.0691210276431737,0.074357010041399,0.0879555195883926
Phenylpyruvic acid,0.0874663522445674,0.0846470968433043,0.0840683337223204,0.0819700979635023,0.0853704979179472,0.0994689418002979,0.0881023498113386,0.0815318846735198,0.075777702696198,0.0764340241509652,0.08234600869742,0.0728167094786188
13-L-Hydroperoxylinoleic acid,0.080817275035425,0.0768345571213274,0.0793533073167171,0.0801581920457089,0.0930384431520416,0.1041267534055,0.0938308290265925,0.0749889487836082,0.0853006053979751,0.0679957562544796,0.0744253479675748,0.0891299844930497
"(R) 2,3-Dihydroxy-3-methylvalerate",0.0803015492532254,0.0760127077103705,0.0790233974916187,0.080149579208121,0.0926398417881945,0.10552709361413,0.0944857636985785,0.0742085918151103,0.0869813477392484,0.0666018422781529,0.0736365468963446,0.0904317385069048
2-Oxoarginine,0.0845919417441977,0.0804833527628355,0.081970900850581,0.0816204515822804,0.0858484511656562,0.105793408078704,0.0912434741315558,0.0781579801550079,0.0826775176789658,0.0703804368153952,0.0778778718444808,0.0793542131903403
Thymidine,0.0811675077401149,0.0772987355627163,0.0805477822033834,0.081363776285899,0.0943470794870389,0.0970522352801864,0.0901292894319163,0.0760249198862811,0.0864699246735845,0.0688681553899525,0.0748677258927557,0.0918628681661711
17a-Estradiol,0.0807444174915452,0.0758274416653159,0.0797044684878601,0.0807172965338275,0.0947573793176148,0.105304901928641,0.0939047855155932,0.0737994370917037,0.0866668618787429,0.0652783437883875,0.0731775800720788,0.0901170862286895
Pyruvic acid,0.0919180303814719,0.0904026522915384,0.0849569052171363,0.0823333079629072,0.0792920546566181,0.0949809702567462,0.0853005915510877,0.0875182989017295,0.0715456815958579,0.0813246565242146,0.0850715214116043,0.065355329249088
L-Lactic acid,0.0839532965873942,0.0786035373499035,0.0813187306416204,0.081180923893738,0.0939358547003474,0.107334962281885,0.0930164529153612,0.0758052148208516,0.0816452402261602,0.0665594948996455,0.0746737579577428,0.0819725337253497
"Fructose 1,6-bisphosphate",0.0865635467772474,0.0854650584564541,0.0824149608145388,0.0823164857364287,0.082981789079897,0.0931420856443669,0.0890876464004426,0.0842549985517922,0.0780954131012518,0.0795688587173773,0.0818518117692075,0.0742573449509959
4-Hydroxycinnamic acid,0.0841376850645691,0.0805247818375313,0.0822025938022563,0.0821546419141416,0.0928907388285483,0.0959710396043103,0.0898812739334464,0.0784673677694058,0.0817553548652626,0.0713781579205763,0.0771084250395623,0.0835279394203897
1-Naphthylamine,0.0823473199039142,0.0772617689091065,0.0801742508598166,0.0805217157311438,0.0934740922233888,0.108398385129312,0.0934631086645348,0.0749796235828837,0.0839414078376052,0.0661516949056038,0.0738453293642059,0.0854413028884851
5-Hydroxyindoleacetic acid,0.0902417078107158,0.0864397187539864,0.0841846509819469,0.0847862493465642,0.0874597886916728,0.0959362152532953,0.0946411658355068,0.0833686575671235,0.0734900640670196,0.0719044442477875,0.080000105505186,0.0675472319391952
12-Keto-leukotriene B4,0.0829572270409952,0.0784645898484499,0.0803205380496389,0.0802717283278341,0.0932181953047223,0.107422567252473,0.093799364472918,0.0758824527690328,0.0814278208833046,0.0681579788723953,0.0750985323398468,0.0829790048383888
L-2-Hydroxyglutaric acid,0.0896528999110975,0.0873495740355839,0.084569767539019,0.0821693728184087,0.0841289336578217,0.0954537914436542,0.0865738575451718,0.0839651842755259,0.0742871559245054,0.0784575286915119,0.0827551321218,0.0706368020358999
Lipoxin A4,0.086326435295059,0.0834184579523662,0.0822351036418479,0.0808648775842748,0.0864145269333459,0.102253077272812,0.0900179466016734,0.0806456906826259,0.0773664532192668,0.0750998318415428,0.0799223297674115,0.0754352692077743
N-Formyl-L-methionine,0.0828700248090643,0.0790532302115042,0.080051581908162,0.0801804218128867,0.0906010045188114,0.105794200314218,0.0934271996973842,0.076864542145821,0.0822310325027613,0.0698879061916291,0.0758123383877461,0.0832265175000114
D-Glutamine,0.0879806509523916,0.0869267567113204,0.0833031587016645,0.081790211826528,0.0813438840899462,0.0944579963167346,0.0869929543774008,0.084781895673815,0.0759966543871795,0.0812232757986927,0.0834674166764011,0.0717351444879255
