"","mz","rt","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","M1","M2","M3","M4","M5","M6","M7","M8","X1","X2","X3","X4","X5","X6","X7","X8","H1","H2","H3","H4","H5","H6","H7","H8","H9","A1","A2","A3","A4","A5","A6","A7","A8","L1","L2","L3","L4","L5","L6","L7","L8","L9"
"p-Aminobenzoic acid",138.0547609,97.3658,62.9413554867418,70.6031663978859,30.3362649453234,61.6150975947691,28.1135910887286,36.731652191854,41.3359337124008,33.214215306724,44.6266920103451,32.6327823865503,35.2206443354041,33.1484579621541,33.2558856446794,37.2903686168566,38.5862993385437,28.8996116130523,43.3443580199351,22.1406032091247,46.873824986224,46.8137979842505,38.9920772045198,28.4325055034558,40.3900217669975,40.8298804424633,28.2228188525255,22.1862442061235,57.7183328096221,41.7048025853481,32.1464903301962,37.4127605587307,59.7315150436841,47.430408160856,38.671829658622,51.2223922712669,42.0165208058323,48.5506291513026,31.6079850324427,55.9646372432372,89.430832431181,44.5587080394253,74.8451683433282,29.8716994038867,45.1068461249065,91.4171429654183,35.2893251260715,21.9587950837565,52.8772103552761,39.0936110536308,36.9849761524634,49.7257622034764,43.6402450780203,60.2149130322567
"Choline sulfate",166.0507579,306.079,47.9537748649928,42.9597265021548,52.6936769406272,50.26783737146,14.6991036770742,46.6172538709874,40.1115107532903,16.6088560786856,26.7369809062382,49.9119459587675,26.3321392076352,23.1441248231504,26.6072239343439,33.7641277141374,31.6849450092085,28.7922925260432,23.8318018412697,43.0211946502573,22.5378750798708,41.0739239859091,42.99624597716,24.6946939421101,23.3618935737396,29.9398571226618,24.5982312548417,38.2779807219162,66.2376380730215,24.9781357528607,24.8918900101066,14.1190607607267,52.0941377440063,42.2437194273093,38.3333895170528,66.469096594857,33.6747406551135,28.0655963798398,13.0055791582372,28.8719642864451,25.9419542446069,38.4468057430722,61.6163138318846,33.1682554827097,25.9867894003973,16.8431200598859,56.1370538362391,58.7344820806915,36.8687333676796,26.8493998525642,36.8081716359687,25.868891344904,25.0035700377503,2.24760195653499
"Phenol",95.0500135,201.78,45.6526052590531,36.1142805453538,40.3810711903341,22.8233238914793,34.450101267921,19.7147289234299,43.1932327300888,33.2523038923366,22.438989096324,30.4845586529241,9.9434122149996,26.6140840860989,29.1459386971461,13.7979463125115,23.0644229667717,16.5330302467803,2.6867804669608,11.8139648301144,23.5600953983284,29.5311960032019,31.3980499193032,31.1637039546031,32.0647486084421,31.8799138608826,29.3438733358656,31.1712794497425,22.5292799957226,19.8546482086281,5.11949593607777,13.977107785959,29.674392492389,14.6755750685864,23.7579710981676,18.8809420817082,33.490258833372,36.401216345681,25.8566226478213,33.7073707824878,21.7365196504541,36.4049064392457,28.4486064890009,32.6468426777764,17.3246011708627,17.8811197786692,29.7696913378234,22.7902507896821,22.6657387719474,13.2734471247203,27.4629500677744,18.568564636546,17.1565620519918,11.0919037263566
"Acetylphosphate",139.9826993,537.373,1.65676375161025,7.40723082088059,6.75498791962101,4.37343595295606,11.3028998734772,7.4106833552475,8.09466468422857,49.309261939359,61.7186810992042,44.1673896069904,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,533.600741667823,119.264971361729,24.8123434412702,1.61183003961744,38.6575264573416,16.6664384773495,3.45090271473568,14.2948815501132,0.473974986139933,3.98040354266979,15.6153977699978,3.73821412374458,10.030122880613,14.2331923439952,2.65308691769527,9.83805266351047,0.351226206660208,12.0793239439271,6.93850930182283,1.13509103960381,0.25682478179633,7.25312465160371,3.1686036708219,0.67539650335278,8.23490187960124,9.48323808579421,1.82635110879863,6.40801932556552,6.29146753513311,8.41936031730162,0.964311963612145,2.44316006445623,1.58095048447127,0.29481582973177,1.90759771230337,4.46831475641723
"12-OPDA",293.2122799,826.776,16.6619810126802,2.41327006130012,22.8628003162428,20.4266220346627,6.31969243753439,21.2972909868032,27.8184384434937,24.3333559943449,17.915904570992,25.5275230884713,14.789134707123,2.24026409171258,13.8506284946603,2.05668041992794,20.5666606463519,9.50173515726239,19.1735128377072,2.95005200792903,32.5759269402305,18.6759968225754,3.82947023396917,25.1008124597036,28.8772827667957,20.987912985607,19.3304930085298,24.3250577223267,4.80967259724738,30.0722927137973,29.9345948782567,29.0290909259901,27.1407250435596,24.6128269227622,37.1385431197616,22.8702429599879,32.0861451307302,15.9101691121796,3.1027922406633,3.25919307376742,30.1677397143447,2.17094266686616,13.3543784012171,3.51080586035039,2.44757961600819,3.77003397863245,3.09341063108239,33.9309100529862,5.69937843380049,55.0946813614039,16.3276352887453,2.77741691625585,41.3454061435681,44.8305302099432
"7-Dehydrodesmosterol",383.3321236,826.092,4.35588585253615,10.9699888712084,11.8021479470722,23.2527509238031,2.98947902818655,13.3495037309776,17.1170737840691,7.94888151753403,2.32767629146174,12.9956432356698,12.8148822845784,17.7055416779254,14.7065891880942,18.2374709717911,7.55096528042718,3.30577439047722,4.20644158972221,23.4591491761357,41.2481463390249,50.230999390161,90.2738218011444,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,753.989663027646,264.297353334366,236.589175885945,97.2096185960227,31.2470672143041,7.49013500951887,25.0337293630836,26.1108083798105,22.4006980720242
"N-a-Acetylcitrulline",218.1137519,152.184,8.72691291567603,16.3274838441286,11.7177762471071,12.0757472464463,0.580014582029254,17.3952212043334,11.9846337722008,42.863862876615,8.14258444793433,20.142526099199,15.06847247985,14.0597626133673,14.7290836617091,17.1541971131063,25.8983706838166,14.6422145547797,15.8216071407361,13.4102284110916,15.3547123203298,14.785153840233,18.6296399171919,16.652537217154,18.909812847155,3.96710650458369,15.0427444577899,46.7374356973802,19.3639307685035,10.2822235037024,18.6893638726578,1.04546226077822,22.2061622037767,16.2053456640511,14.5103514687942,22.4914314391022,18.9689560283719,31.8688413139206,18.9613965635664,19.6005936946906,0.865455177339098,15.5222786579027,5.50756013479834,21.8850384518631,12.4797502608308,24.6108660323174,16.1697578035787,17.4968886819115,17.0087341626622,13.4713422241825,19.6431210853039,19.3916827464538,12.3189308719895,14.6299021000796
"N-Formyl-L-glutamic acid",176.0717411,525.6435,18.6490456112693,15.6580087081369,14.590657862625,40.0999816087745,13.6425712780777,26.5882545161355,15.9733815141405,12.8398750815804,15.0028706972747,18.3302217565119,24.8475723882597,50.1515427172969,23.5649558246651,35.1713905821395,21.106819548423,31.2350065404899,20.9726481010592,24.7175479864352,26.8932641783892,32.9076093991755,44.615615209718,25.7829189277051,20.6255051226622,14.9579559784345,23.2090270638358,29.2166872888713,8.75570125516212,7.98291617985359,0.376633225602348,5.90547283106882,8.53035367656725,9.68995466817359,1.18381008178469,10.9620169134711,0.931884307297227,23.348316791278,21.9102069424845,19.5451173223693,5.85033598703094,40.1884534053165,35.6564464108283,15.6903612799212,21.0284619759334,12.510679950389,8.44220510934328,7.77343373461397,9.63789174305169,0.181944675612104,0.657176385614507,0.0193940093676629,19.4988956324704,0.5084741817034
"cis-Aconitic acid",175.0247178,155.4555,12.171597190594,16.5778662080694,19.6154692947198,15.6309561150191,7.44727343910468,15.1997727007941,17.7703628685266,16.9328359534275,14.1127313664658,15.5753185238035,17.0560839905952,14.4005323421858,16.3790650405897,20.6523077744557,18.4609856041931,19.5124259116994,16.5796125441048,27.3339635558369,17.2143896198145,24.5640876235114,18.755487462503,26.7341272738919,17.8407969535556,23.8205305639253,19.328883561993,40.9829150935685,61.4022150688439,19.5916528570355,17.709255453405,34.2084428678303,54.3348170273738,27.0632926177736,21.1861088233261,37.139125389965,20.9550614648847,17.1835696150786,25.1853710043818,19.3401239382901,40.7956876845416,16.4125436861852,21.4795749952639,18.5145436895524,15.0778888811682,22.5335162417914,35.0562544052961,44.2365434343712,20.7155018379564,19.1307698828907,16.1759115796739,13.0012175128277,11.9942430306553,29.2657525816997
"Formylanthranilic acid",164.0337288,361.9105,2.45404646821079,2.63668998348291,2.22984569006818,2.3238431531543,2.00900201195781,1.86160494681478,1.65350721977564,1.62635688320597,2.0077434435527,2.73748763242784,0.247709874195456,1.43710238728267,1.4183380975529,2.85920147240301,1.75996350920142,1.51151488568203,1.04310052581202,0.135203727356799,2.4316326603103,2.41573284773804,1.29217594797394,1.7802326358402,1.23700009901461,1.97884445751654,1.92752008925158,2.10618228241063,0.121276506883163,1.84026309521872,1.64915366415586,2.15934085909673,0.106205104380123,1.31382560566623,0.14475853313419,0.299473789043492,1.56034400259004,3.65889762057974,2.30495618329801,3.34525793208748,3.83486654406882,4.36866950692294,0.159276083744251,5.79666517589653,4.57735432813571,2.74270049991989,1.69459017786286,0.0702319158908419,3.86057167487137,2.33227141560555,0.128540257990265,0.101142612652231,0.962821155349092,1.23093941723589
"Leucodopachrome",195.0660849,315.458,6.25150165275137,9.90022659669837,13.4410472171852,2.33015920870956,2.00254392446445,11.2527307836595,11.330365758827,4.37859443650855,12.1891134664007,8.9271971968121,10.9408838644612,11.1336935678285,11.5224595694328,12.6558519640642,18.4942104183447,10.9873948924801,13.0934604110774,9.49567101639811,15.4735697455608,17.6182675892389,0.843463951087448,13.3932937033191,10.8990149034248,11.4018792578339,10.8600431316861,13.0157966140055,9.4793568223483,13.028444534597,14.7062261653311,10.9042646542418,11.1024249235023,10.5989187450841,9.03075489812149,9.25115905833286,10.8687978422983,10.8418968361057,1.21929520769583,10.4154527114999,19.263824691771,8.79285377897523,13.4595888520009,11.1504136736823,9.53099657228094,10.4567271937682,17.1485124116253,8.66558325019263,10.3841021632586,17.1663598379092,14.2639414271647,20.5643690679299,15.5848876301297,13.7150535321042
"4-Oxoglutaramate",146.0456486,137.134,12.4353566999372,11.6870085881169,15.0324778259513,16.3901840785584,8.92055454226484,20.6694569234225,12.505200559753,10.2915776738124,11.4599282047143,14.5018865495982,12.0759338670342,16.9678825693699,19.5859439235867,21.4400408113558,17.5245233861437,15.2686913986693,14.1616710297708,16.5619970533765,11.5119817729306,18.3398601407788,13.2596031543695,11.8990801942539,14.4345896610598,16.3908097478381,16.9870025424031,22.7849586740747,15.8132907455744,1.40855715682137,16.607693253431,13.9051060159964,12.3204622400741,9.12563017472862,2.33352894110162,11.1871562588787,13.1656173163279,14.7444634280265,13.1561762227621,17.7899899287235,18.2086176001138,25.0424727247045,16.8076900425314,11.109494668061,11.860138606098,19.9199995038437,1.99012103330697,19.4087471869107,22.5060016301663,12.8211766227126,12.7041866608022,6.65245787185886,5.44034521934537,8.83954045429628
"Phenylpyruvic acid",165.0668537,326.443,12.4596836157612,18.0655959298506,15.7496954379884,3.38785128945946,16.9637360583519,18.5964025692886,5.26916894721199,8.04102785508141,48.1552734740639,69.7498038110021,10.3821948757706,93.4019301342703,6.76937496460093,7.80296987986623,9.89668742740158,31.0768921262447,3.85535430112607,25.3424581892762,13.3240676452046,1.25783789814804,1.01839097877203,0.46690397782307,6.59249028175502,4.47154035638165,5.86622325152371,10.564560274101,11.2475348284832,16.5565033768483,2.6962711411924,2.25595743815468,15.6695498252949,14.3334033077766,1.44391489124018,2.48361111677664,11.1262509310072,0.815153805594617,5.47065335447107,6.8873145889217,0.819015282527284,1.19403505688661,14.2800453497014,0.877124400446404,4.8328816884963,13.7243081193204,10.2357044272961,12.1089664962281,2.42808293130062,7.92896028881944,17.5476513873286,1.46543787082269,10.5547303352619,14.6726953466475
"2-Deoxystreptamine",163.1125882,748.921,21.1230599340283,8.4381931605783,15.8704412671216,17.3406531979212,10.7071538681268,16.913524872512,12.0444567244373,10.3187149075492,11.597383087299,15.3564647493522,13.6761629161373,10.5163625700209,10.512243911424,12.7627203681355,13.8239633255963,8.43492059629849,9.43488958439347,17.3160771192538,8.6491844216827,11.6452230922146,13.7735781096246,15.1145423954191,10.6793075177414,14.6600267401517,10.9209922133477,12.8768480463666,10.6490567283053,28.3782889091311,17.3009612863903,15.5385865519738,19.0743460229207,10.6617267249183,10.6640336201591,13.5860296300941,17.2827478433741,15.2123969500497,10.9880389178548,14.8849988096208,10.6762431751068,11.3564570497083,14.9874956805569,9.5837853123442,10.6828196584854,11.5179802250099,9.57221650507274,15.3970125932577,11.7391448066393,10.6892718040137,16.6207296723045,10.6913008187336,14.1725912631604,16.9769053803962
"2-Hydroxy-3-oxoadipate",177.0531822,126.779,14.9410741414726,4.48190572019513,5.68841875332848,14.1739222148709,5.82573345230047,1.19640363694779,5.07678128990418,5.74836375482843,8.49051549050116,13.3303914778697,1.48360184216461,1.652280839169,18.2026776177033,21.2311866631209,16.3444853966366,13.6899903898976,27.3772247169962,76.3576636175073,8.33021946936472,54.7882695311589,6.1620340848076,15.374186280294,19.1739610138079,776.520846313318,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,1532.99966155814,27.6294467764855
"2-Hydroxybutyric acid",104.0537532,146.578,6.50479446232603,9.02271741498519,9.03278236769592,8.75347483656907,9.17342452971619,7.8459020407259,9.28993716717499,8.62299896204429,8.57836068233477,9.00279264236483,7.70942493009898,7.96271453932714,8.92109701289345,7.77682924873201,8.63879241838682,8.49279795357352,9.2994067405441,8.36510281829768,9.29876953667092,9.15794181037634,8.62432913094228,10.2210910821146,9.46411065618704,9.64690515913804,10.6099722635047,7.88808314516061,10.6801165046912,5.97563518971541,9.3276690855229,6.3916607073894,9.22817083168395,7.74291406743483,6.30889065603619,8.56199487745025,8.12496628484674,11.0197878628054,9.8675605045036,8.42727066205737,8.31023189877753,8.77925544787312,10.7918153867943,8.99789752895655,8.51680773330636,7.69399461433139,8.42059105485885,7.08794913246744,8.28744187418197,7.18888593513172,6.41521969282914,9.20855940430836,7.19838483591814,7.36376997886264
"6-Methylmercaptopurine",166.0485819,327.421,8.13271998425528,5.13869395588735,8.50338699933132,32.2405846513651,8.01077402421949,17.7306595465062,14.0431389517173,10.0094634178151,15.1062875786643,15.1949965306351,18.7516101644657,39.7559096824157,17.7884102767694,34.6184200934659,17.1725041034542,16.8079819862202,11.2523646268444,15.8665448679161,18.7203619323554,32.5897023915139,28.5406336045505,16.5737256305671,22.0309886875129,9.99848852904259,21.5477459710514,28.7758087685611,1.47083479893612,4.52259916380628,0.292965654871206,4.67118640226468,9.52402236405927,5.91718815118271,4.30252976898679,7.78089642612293,2.03740689350066,33.4076764294396,24.3152644694969,17.0331070276284,2.04007044759752,34.7865049065333,33.8833139993397,15.1251379034546,14.2004596423926,9.94586224601269,3.87225647344435,4.92393569777138,5.71162685721991,0.285691617733338,0.579206497731555,0.0940136997629771,0.24538789909735,0.808213594929423
"Succinic acid",117.0176592,80.2757,3826.39349464634,170.626885427571,360.54235595244,3910.97997478882,124.149518694546,166.89445227246,179.042003362493,148.837074422488,194.02494295028,107.808914537676,215.390742831429,134.460671297002,225.530364942701,274.141878780773,222.718864279424,180.617471996519,204.311839165637,166.104209144265,142.082987947823,133.525610666858,134.526523844508,112.053510318163,858.773043110428,249.022747939674,187.001474108942,115.065460460607,182.153452613415,80.2447834516192,97.5719667795186,2346.18150857667,148.062525415684,164.273306810858,131.127031652853,169.935427602688,124.740376669177,4305.42717151522,189.012759776184,5057.95503957064,273.567953884839,206.509264601237,182.543165127624,325.217000705175,249.275638882636,145.02443334357,93.5583574219743,350.943736320223,2208.91419546497,149.187138317475,108.156641581554,200.057560696787,177.656044149602,102.192497972628
"N6-Acetyl-L-lysine",189.1242005,103.074,6.09926840155315,5.30622382319641,8.03246091636686,7.33597186816767,5.10364696979447,6.27631060498754,7.68335296321984,5.5761159628566,7.77232948906725,5.96954969515755,5.35387994341666,6.14823294752404,6.90774143040405,7.49456481820269,6.0215925166826,5.87083281651324,5.54392512041603,4.72115361484593,6.6727190755662,7.57146064452845,6.64131984498268,5.8447186169528,6.36029648756884,6.15768734013326,10.3422320895981,10.84772390709,6.57639534797001,5.86330994517848,4.58877679949327,4.94680432827802,6.53026293447032,5.08584778263883,4.6075191268648,5.33768314520702,4.5125099904085,10.8297323032455,6.86661006592431,8.18891001431544,8.81419823370398,7.84376557281395,7.0885372231271,13.6080975253611,9.59872892695641,6.28190311949523,7.11995445583139,8.36546250426951,7.04400299916355,7.36891452512331,5.75526281707291,8.35599317775863,5.45790759644908,4.64835610752484
"1-Pyrroline-2-carboxylic acid",114.0559251,103.7245,3.96060057055287,2.96460826922224,2.64110163429453,5.15625242334872,3.90567084290579,2.77233892743648,3.86795717687518,2.70015748280349,2.46776846491876,5.53848812303082,2.52562158901591,8.20198042309705,2.57004314246826,4.7520309820108,3.17742939098008,1.73331497676631,2.20822421482141,2.04069280456697,2.52155956155084,2.21172040664766,1.62185277279629,1.59526204498529,1.18362217077825,1.41262160467805,2.08990937251157,2.0427290603806,2.67620918949532,1.5029020870966,1.71609193242854,1.68193449302854,2.76865302120006,1.41412825631351,1.30062623542401,1.50516382614596,4.52309983677766,3.21551999697599,0.402589719196865,3.55980761611414,1.67190930662461,4.11975797773312,3.26269251757362,2.25833990613933,0.242460508374885,4.01639676383981,3.12374525723962,3.8945690183938,2.72165544699974,2.90773147153343,2.60146820500008,2.00664454834119,1.66213705530076,2.61325191391131
"4-Guanidinobutanoic acid",146.0820294,92.50575,6.84719641748254,7.99705659044397,8.50921614154048,4.63931049159435,3.43994856202253,9.14022720402053,5.64533128188208,4.14471581015949,4.80793891752186,6.72845780532557,3.34258635923193,12.1226136925342,3.80337095263686,2.84985919160804,5.13480820956499,2.56765776325284,18.1922190128291,6.72392983812172,7.11721459348633,2.8483689171965,3.81595251637983,11.755789232894,3.31905477734607,12.0042020541636,6.20724026148181,5.86818073709257,6.34653899022074,4.39135766257039,8.47652271271731,26.1740938270871,9.13707326427306,7.85693045527785,9.21076871694876,10.28762333325,9.22548137797518,5.77114259033972,15.3859147520678,9.21393185855807,21.0251543406735,10.2061825656898,6.09055595695565,9.69265080393895,13.9427211782806,8.66005554383704,10.2415854548952,8.13443132940704,4.71072748668609,32.8078722468724,4.19719782917293,5.00768840375927,7.95101556957939,4.79869374629112
"Phosphoserine",185.0253084,111.1355,1.73027756803416,1.7856711060003,1.73870223499017,1.83326915931122,1.81118674957899,1.90086083931756,1.56389150822074,2.50280632107807,1.10069542846918,2.05608727446434,1.63452980938726,2.53590368002054,2.72279023825767,1.86008356179934,2.67941616746865,2.03414311867179,1.97132905870651,2.85953850128586,3.4119359435222,4.02245902670547,2.88055944607589,6.3708515397108,8.14980744604342,10.0240444844021,6.08547557534558e-05,8.65559741025543,7.53919194506746,10.5705143964392,7.89418679725707,7.19843094174007,9.84094218567804,10.5583607700406,11.4543045074114,7.88681806005064,5.08756883390626,8.14678549653268,5.94092201099896,7.92800799745592,5.79785946938759,4.82223135279187,6.49599788804489,3.8146830867442,3.12638548791182,2.56102036903736,3.37794646750238,3.72355958278042,3.01425108206729,3.02930547525199,3.24013360079532,2.7962055390253,1.95144076405374,2.67655877803064
"2-Amino-2-deoxy-D-gluconate",196.0978357,385.291,3.0153572730835,2.18083603171837,1.91549850670358,1.92684095843197,2.19332424775406,1.94499092606322,1.89666600396439,1.58592546563821,1.49307807132712,1.82038212593755,1.67731397339574,2.54740905535808,2.16035686393212,2.00070147547015,3.05389142242641,2.01698556838634,2.54495273826738,2.0035497953495,1.48293874314091,1.59868891334446,3.0016138002831,1.63602996547682,1.70335904497925,0.475789780864393,2.206354301229,2.25733875466086,1.65676724441932,2.58186963848388,0.274061016060171,3.13989786449959,3.05918284945267,0.444189042880217,1.64459063784939,1.65174753693132,1.76750628176419,1.95972161879427,1.67766260051366,1.87554085612541,3.00975205390028,3.10658023360038,2.33535324077497,0.383637987200465,2.21999320689765,2.09632564045179,1.73898724037543,2.42387197867742,2.02054862935143,2.07229318519673,2.27532263605597,2.04233697499029,1.9397183500173,1.84342494691764
"13-L-Hydroperoxylinoleic acid",295.2285278,810.2715,1.65897704548554,1.3076778091867,6.93221310130107,18.5394915004758,3.98978741926829,7.17019570645827,22.6346545270634,2.66582377134458,1.55377740479134,15.6245755709192,1.94586508167799,0.953721566304232,5.7086877492759,4.06132439743537,4.63492012567838,3.51447285424286,1.2169025417573,0.333266380941631,0.451161707191826,1.07988155404,1.14648251768774,0.278642378292603,0.564540969403757,0.306956292523003,0.173076882015355,0.583014480270938,0.340754901736519,1.67956045804162,1.48698815054578,1.41823136933394,0.283125068829349,0.245879864784086,1.55694707643996,0.286577839179664,1.84300888226356,0.721334572361596,0.186026555885854,1.58603659728071,0.412353336489388,0.508940771189574,0.44483207613705,1.77808324472554,0.320912247660879,1.18500562655444,1.17615011703287,2.30040060421968,2.35960977596899,1.4003839450061,0.59842418860552,3.24315520535368,0.717993666361776,2.48767622092183
"L-Malic acid",133.0488283,95.0255,32.116893480196,65.5839045144978,86.7474149090294,9.52898668460824,29.5749185973443,21.9769252981586,23.9044001062396,18.4556842448951,22.940267305311,141.287875914996,14.5729826688687,14.8905974031459,14.7644184120032,23.4160499666031,110.21425445986,48.598801453067,15.9172479365881,35.3342657569869,22.5426621861771,69.6029863872559,15.1726312343512,113.183990932159,103.781147844193,85.2709975217984,14.1533964334991,187.013632590526,84.6476538379405,84.7052409973227,75.4420278658203,118.67391423061,85.3342555849951,178.120028037303,111.573337193393,316.244359890812,227.695327868931,25.9168202504565,201.479865135211,302.641472543027,106.937284874761,122.608377512833,123.474774669063,458.843516125244,855.64661747743,350.495850781238,199.699593070029,267.255211091854,214.470594041366,874.976816422479,406.35275426178,131.67162658678,116.18600819972,696.879302927782
"2-Oxo-4-methylthiobutanoic acid",148.0193196,59.9897,0.766561662082362,1.95820118662789,1.12293685896383,1.12543071245581,1.90866304962744,1.18173263169776,0.851511553047443,0.454630355366003,1.11573597518349,2.47824859484852,1.0929378558053,1.08278990875039,1.07148115427644,1.05908861973108,1.95187752205063,1.03137993525313,0.761996729824578,2.28426457116966,0.983787119036527,2.46221106259846,0.94903143475927,1.15381019006589,1.37494672723525,1.91160053594969,2.11525245508241,0.903844980708136,0.90091321798573,0.898478610183595,2.32043826348832,1.30132923494567,0.895320513462333,0.0568065269957717,0.896693595794535,0.898431179101434,2.15812927633607,2.42599622616559,0.907959210975038,2.34440450915933,2.1918871201604,0.924322184288802,2.00964399880213,0.939379802209399,2.27916264594395,0.764641220421736,2.5220853884828,2.38878216836132,0.99406174406145,1.00841473887337,1.0240987395088,2.62066005400433,2.82249313355681,2.82382536809645
"Pyridoxamine",169.095294,345.352,1.78325007384887,1.72634843350435,2.10016738577996,1.74780561163851,1.78252276044125,1.16613659246556,1.9917901046438,2.42320591380251,1.40283133357657,2.12236681078395,1.68775502304288,2.40396097165583,1.27105217445013,2.68955540293903,1.18886046433567,2.68001128724742,2.84032269177182,3.32671262872945,1.54465346048199,2.33298596233818,2.68606138806289,2.4670253011232,1.75995307059415,0.0655397181837301,1.7201611604501,2.6997023449141,2.75985284073773,3.22534067956729,3.28922405820486,2.09265778505894,3.05488394563646,2.19251382574923,2.51299306874385,2.38442561144244,2.18709604971241,1.08945523708092,1.71963864190087,1.56840777603595,1.4623156799651,2.03365943786325,2.64092328368526,0.707749450002685,0.552314582263784,1.72359890381372,1.08955041095902,1.14092699626382,1.61300421211252,1.03473322553398,1.47932743880187,1.37678884917278,0.868270159699302,0.906812350993853
"Alpha-dimorphecolic acid",279.2330852,743.313,1.13917972231726,1.46054571279095,0.334175242832845,0.943913838686705,2.73951971557234,7.95383119058202,1.39267067672235,6.2028681146234,4.27884698417776,11.4230394445497,2.35864477022718,1.0339420917545,0.43208468738352,0.860498022117347,1.12354533763356,4.61122108051189,13.1342757469671,7.41588879097273,1.53690210898904,5.42584338813456,3.20610542555738,25.4708703771034,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,40.1909696095716,714.609029023702,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,64.6777534492214,17.1640615613307,115.647915414212,13.5601859805315,19.0616399895525,13.497971878976,15.1093523143501,21.4886174935436,4.54946058559365,0.485989077171961,2.45723400270195,0.685692740273721,3.74547183589787,2.80770149855335
"3,4-Dihydroxymandelic acid",167.0337378,345.2805,0.851104176780576,1.59906553787697,1.63612647820699,0.632684841834488,1.60907179072685,0.00472119769833851,0.603202402669801,1.1688788117705,0.630543456546662,0.84310298798342,1.37702950430995,1.27844691816999,0.252975288221721,0.767469525352723,1.38390876764875,0.710741908365775,2.17828931837697,0.767275864462484,0.79101567375035,1.12142596082386,0.744399431204824,0.747908663621147,0.646944470811847,0.693507848665647,0.7878961703288,0.572963757318806,0.336980479328748,0.275656926197624,1.09712230829454,0.650469589747009,0.17366622612096,0.455893794719686,0.9630254171154,0.603589338782532,1.43263343338235,0.324236285656759,0.580292099587653,0.587263596595138,0.595496983207235,1.75522687979962,1.14721538373585,0.598738182163576,0.707878308200711,0.885803461532599,0.655337743369859,0.480343278315787,0.345345928884703,1.1111751897301,1.00117489570371,0.289947588023673,0.89286157295899,1.18677650129765
"Se-Methylselenocysteine",182.9848574,731.518,0.488992940614144,0.509254865533383,0.529019355939783,0.547966297647289,0.905816863242187,0.581998145118402,1.1074994400917,0.608451095855533,0.617982366094888,0.624679355661256,0.628881642226218,1.04240920346923,0.433464990172764,0.61196238736245,0.60068894836169,0.587047831389428,0.571380654952037,0.554050227250821,1.02944584765943,0.856380065996539,0.764511849462596,0.281345824136476,0.809727773296391,0.800191862246077,0.394265187054123,0.712889962855971,0.726932463548363,0.786629246933074,0.441014055358876,0.697669843503741,0.881571909392938,0.585517442708617,0.523170336634929,0.250747469657297,0.434735834029155,0.867018292067008,0.435994328317381,0.883823899223094,0.858211114273876,0.852230867977755,0.891244737547031,0.446719127438807,0.502821962269811,0.884378236244802,0.200804084883771,0.624844470114378,0.966140115982935,0.493577886206911,1.00302366387217,0.491136206229938,0.557602769760416,0.509297278840361
"Pantothenol",204.1226326,359.737,1.74258910128322,1.65946805957002,2.11729822643356,1.0333935001236,1.72880976469437,1.97867732495527,1.0527187276518,2.55761378929965,2.4885240522759,0.804217365381635,2.49431851497857,2.47714274350482,1.76528224972303,0.172453904867966,1.81285144240847,2.97913240351961,2.78706018364875,1.85531008206943,2.10543727624452,1.86704524531942,1.84373636937939,2.94602649122278,2.17857051608462,2.87198143240178,1.20983033531245,2.61776782149259,1.7542394904741,3.72638568950794,2.09623177802337,1.88820133731268,1.76840866740438,2.669657407376,1.45880075314031,1.75280200061871,1.32657015688585,1.39695210265385,0.816728068814934,1.88589723483724,1.87993837019197,1.84573955601716,0.517644187578995,1.74685028957639,1.71731791435284,1.6986459840111,1.62448710426592,1.06576203544092,0.609504301678578,0.741435779582442,1.08478390769512,1.09795316022848,1.57224683160415,1.16284199745098
