geneID,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
"112,1",0.118928088,0.007581708,0.069891739,0.011258723,0.012380042,0.273015494,0.0077297,0.129128104,0.114061451,0.184602074,0.050789477,0.011560398,0.009073005
"112,3",0.138980121,0.011427337,0.118292382,0.010797629,0.011137177,0.320693913,0.009390048,0.044524015,0.066045191,0.203944931,0.049432029,0.008772688,0.006562539
"112,5",0.05276724,0.004710388,0.014979761,0.004365504,0.026624131,0.169628433,0.00355775,0.279351437,0.057500318,0.136918916,0.015773901,0.212099072,0.021723149
"112,7",0.04434408,0.003553565,0.017155843,0.006205478,0.01262719,0.16101605,0.067823717,0.231760952,0.05420104,0.126435093,0.007135688,0.203340595,0.064400708
"112,9",0.061945979,0.0040877,0.040693281,0.00964931,0.012246398,0.162100886,0.055720483,0.097741535,0.07788759,0.130468186,0.085323947,0.187215813,0.074918893
"112,11",0.054678084,0.011629602,0.01569243,0.276991563,0.01199895,0.109137475,0.011794837,0.026879787,0.076552234,0.157400568,0.125505424,0.09944209,0.022296956
"112,13",0.02843395,0.214936425,0.030508596,0.062634801,0.188756856,0.009315367,0.205888092,0.011348931,0.030195345,0.060359879,0.006085286,0.122748187,0.028788283
"112,15",0.007775689,0.400105337,0.018558581,0.075146113,0.01334836,0.020546394,0.246103661,0.017833681,0.015036018,0.0167973,0.042797436,0.106192235,0.019759197
"112,17",0.032311504,0.191421636,0.011270989,0.137368935,0.15609219,0.023738145,0.200045044,0.063677085,0.005069943,0.005760617,0.078621656,0.084742624,0.009879633
"112,19",0.006856739,0.199532561,0.074257953,0.206921581,0.061386445,0.015566782,0.127205334,0.045379322,0.101021978,0.006009929,0.009063283,0.133302364,0.013495727
"112,21",0.011812801,0.118830257,0.010960072,0.430935243,0.103035965,0.007906551,0.069992727,0.066531651,0.007975522,0.008019412,0.014546549,0.133314105,0.016139145
"112,23",0.011666743,0.197057467,0.089015929,0.213255082,0.053392326,0.008210305,0.121872355,0.01379534,0.109333901,0.00846371,0.014170379,0.136853628,0.022912834
"112,25",0.007973264,0.217162351,0.168931047,0.200030743,0.032889713,0.005518808,0.118046947,0.020999236,0.010750022,0.042167062,0.008796374,0.148169819,0.018564614
"112,27",0.075131386,0.149037668,0.061550232,0.135626528,0.194536536,0.022041874,0.166844182,0.017931524,0.008305706,0.037013146,0.014631244,0.103553802,0.013796173
"112,29",0.009967897,0.18976993,0.079967897,0.132172285,0.197907972,0.007934724,0.176019262,0.017624398,0.010208668,0.009085072,0.009662921,0.13188336,0.027795613
"112,31",0.010188212,0.247518431,0.091775761,0.197668771,0.102378705,0.02323589,0.17496221,0.016043569,0.007241434,0.007055896,0.005080463,0.094389662,0.022460996
"112,33",0.006755978,0.192110823,0.061586478,0.149798329,0.12201575,0.020479209,0.140305387,0.061783348,0.051589359,0.004561606,0.047080572,0.126073178,0.015859983
"112,35",0.019045082,0.187974864,0.104261027,0.100645861,0.121606475,0.016399166,0.148272346,0.018034489,0.06848604,0.014704126,0.062936967,0.115561292,0.022072267
"112,37",0.0096156,0.200340891,0.021625289,0.285608558,0.049446052,0.00651506,0.163061517,0.020089035,0.048705959,0.089988562,0.009879118,0.066361659,0.028762699
"112,39",0.006133973,0.193469463,0.004464234,0.244466089,0.119682054,0.010024234,0.152155007,0.007339896,0.00616876,0.093464825,0.00525852,0.106700989,0.050671954
"112,41",0.060727392,0.122949891,0.011711671,0.132130074,0.27821448,0.007719056,0.229583862,0.014248822,0.052385375,0.009808808,0.020914507,0.015947807,0.043658255
"112,43",0.08028994,0.178142178,0.036716484,0.194880196,0.100778429,0.01000984,0.166488931,0.036412531,0.058395025,0.00637786,0.067647559,0.047844252,0.016016774
"112,45",0.042011585,0.256521784,0.040301543,0.133598998,0.062706694,0.026944724,0.198308444,0.079694144,0.046679539,0.018312347,0.063913481,0.018415052,0.012591664
"112,47",0.01425048,0.078270402,0.074231177,0.286385788,0.148921086,0.021083799,0.175998189,0.02371704,0.006994174,0.015531355,0.078365723,0.059045361,0.017205429
"112,49",0.025677198,0.032780675,0.055885666,0.140524212,0.272000837,0.013329611,0.155468929,0.021599553,0.006595017,0.020592604,0.15398343,0.090047157,0.011515109
"112,51",0.049706783,0.163515511,0.068826263,0.104050934,0.144082043,0.013284126,0.16996435,0.023950071,0.006202479,0.043934227,0.104529162,0.095500787,0.012453264
"112,53",0.015569912,0.131846813,0.016508833,0.320700397,0.199312287,0.008307269,0.145159585,0.013996754,0.011173775,0.096379249,0.006155836,0.015887031,0.019002257
"112,55",0.010453326,0.130873453,0.165503524,0.20731683,0.181300659,0.012761333,0.118326471,0.017711335,0.015797135,0.02389759,0.012880971,0.08634338,0.016833993
"112,57",0.044077527,0.152752098,0.052537895,0.126009059,0.072454024,0.018433517,0.116225547,0.048796887,0.099722872,0.015998414,0.065278011,0.068730255,0.118983894
"112,59",0.066694779,0.110967525,0.043102901,0.217709098,0.118118091,0.012346855,0.038604892,0.056261392,0.066731053,0.063960606,0.012364992,0.02579554,0.167342275
"112,61",0.038123354,0.13892883,0.053639067,0.137473967,0.112635253,0.012843515,0.010540335,0.059645149,0.119892603,0.092178096,0.027099478,0.024571494,0.172428858
"112,63",0.011466975,0.129564213,0.109074871,0.134340019,0.099888691,0.041906962,0.017334873,0.021102594,0.045741888,0.116047464,0.077618398,0.021804053,0.174108999
"112,65",0.061059415,0.131340336,0.101277875,0.095604798,0.16170254,0.014929847,0.011857481,0.039927533,0.005509982,0.116159234,0.044436902,0.007339296,0.208854761
"112,67",0.008,0.103427558,0.121684211,0.176014193,0.191616795,0.02710822,0.027122413,0.051869899,0.026119456,0.005516263,0.042682436,0.008227085,0.210611473
"112,69",0.060596091,0.149245825,0.032035018,0.226687484,0.173881284,0.011263836,0.0396632,0.01967268,0.009440433,0.008726685,0.040371372,0.02589567,0.202520423
"112,71",0.007402131,0.202337856,0.013282388,0.29906421,0.169821585,0.014078943,0.019059029,0.018320759,0.01559434,0.01396885,0.022115727,0.044056601,0.160897581
"112,73",0.010272702,0.233274701,0.042772014,0.337090618,0.056885762,0.00975817,0.037943784,0.021377033,0.010272702,0.016165895,0.069749076,0.012384679,0.142052865
"112,75",0.046965615,0.236762807,0.10522039,0.112374061,0.03801748,0.039400814,0.164582799,0.019255418,0.008628904,0.006757051,0.073906756,0.065026337,0.083101569
"112,77",0.021228908,0.15177348,0.12361508,0.13860451,0.159613201,0.027864777,0.136319148,0.015733273,0.042271855,0.00581862,0.01390792,0.1242219,0.039027326
"112,79",0.042417535,0.046397036,0.077915454,0.208358396,0.199196401,0.028910329,0.106883526,0.014455164,0.108375238,0.008435387,0.032447128,0.104289873,0.021918533
"112,81",0.042353333,0.100668571,0.043281403,0.101988593,0.156208609,0.016975573,0.152262058,0.01251543,0.140228684,0.018773145,0.096248975,0.101848932,0.016646694
"112,83",0.021930999,0.029819732,0.006528422,0.19409068,0.257484389,0.043797731,0.157501526,0.016645066,0.046105976,0.007396022,0.101546684,0.105199173,0.011953599
"112,85",0.026225943,0.023831309,0.125587548,0.162646854,0.263671109,0.009358939,0.16835633,0.015429178,0.009923612,0.008266191,0.008025682,0.095121326,0.083555978
"112,87",0.039416568,0.036136506,0.043534092,0.124014237,0.235033847,0.095884802,0.18205504,0.019745504,0.062530532,0.003456859,0.086472655,0.034294089,0.037425268
"112,89",0.041287643,0.098950782,0.047346451,0.103417586,0.14204771,0.084326073,0.127335253,0.017892287,0.105790967,0.003906887,0.102059577,0.10821449,0.017424296
"112,91",0.069829689,0.063175669,0.045531675,0.074674282,0.168797815,0.031627442,0.146855392,0.009735048,0.115828313,0.007783869,0.115290488,0.083050176,0.067820141
"112,93",0.112690894,0.10064782,0.04505002,0.09035492,0.150808182,0.008755124,0.140702194,0.013670058,0.110902487,0.011044795,0.044897092,0.076217582,0.094258831
"112,95",0.070777431,0.087092713,0.052545504,0.116599534,0.158142714,0.020862447,0.136549086,0.02116963,0.117231205,0.010517754,0.042992563,0.075527943,0.089991477
"112,97",0.076712436,0.227467184,0.030492024,0.209473089,0.041825429,0.035564283,0.095013497,0.014646696,0.074159252,0.011552667,0.085132093,0.074826783,0.023134568
"112,99",0.039961,0.20136594,0.104887664,0.229650359,0.041934441,0.037954747,0.014165647,0.01276877,0.087384512,0.016457838,0.031415674,0.009389077,0.172664332
"112,101",0.03537778,0.126102558,0.069892262,0.052953308,0.219975322,0.075285695,0.007939726,0.027163368,0.096667582,0.036088475,0.055242356,0.007961527,0.189350041
"112,103",0.044342101,0.139753218,0.055277196,0.01427541,0.195747849,0.097733137,0.005801193,0.017847156,0.087017901,0.130333993,0.050282152,0.007907212,0.153681482
"112,105",0.082145745,0.149604661,0.052512975,0.009587073,0.145529566,0.076590583,0.004589389,0.010937586,0.090990821,0.134462425,0.07118853,0.008095227,0.163765419
"112,107",0.061747592,0.024570292,0.065334069,0.007047552,0.137874532,0.136357176,0.004673288,0.023052936,0.086230103,0.142368078,0.084432685,0.011570358,0.214741339
"112,109",0.078699447,0.241097406,0.053556858,0.00811154,0.045333875,0.11532078,0.006730429,0.016879804,0.082814919,0.133000593,0.066293329,0.035717839,0.116443181
"112,111",0.031361588,0.237516125,0.068303763,0.013778534,0.12642319,0.053599806,0.005655368,0.02048552,0.068084092,0.149269009,0.072435454,0.010843351,0.1422442
"112,113",0.040878883,0.288029092,0.078116154,0.015203986,0.106575813,0.007385231,0.006574283,0.018917003,0.006931304,0.166417602,0.090550679,0.011802088,0.162617881
"112,115",0.011555048,0.20235839,0.047718966,0.044537701,0.15050088,0.007450347,0.01171943,0.018855518,0.057717225,0.119215224,0.136528457,0.009659827,0.182182986
"112,117",0.024372037,0.164569418,0.027008948,0.022820913,0.227089413,0.010009598,0.009995056,0.017799149,0.111414334,0.110284922,0.091652044,0.009646053,0.173338116
"112,119",0.092539957,0.168397815,0.033396541,0.008429999,0.148493315,0.053050366,0.00528846,0.013326271,0.102199077,0.137229057,0.076747355,0.008903049,0.151998739
"112,121",0.097234733,0.179107363,0.037056241,0.010677892,0.16161847,0.017682238,0.004895133,0.014311891,0.071976904,0.149002738,0.076542472,0.009697987,0.170195937
"112,123",0.082202349,0.124533256,0.034530528,0.042914869,0.190862048,0.010157542,0.013030468,0.01182418,0.095394793,0.141732451,0.073076333,0.006883941,0.17285724
"112,125",0.006012222,0.172711742,0.03388152,0.053781457,0.204180864,0.029638704,0.014127078,0.03543503,0.051364366,0.139684417,0.075291224,0.008584195,0.175307182
"112,127",0.031255773,0.159665888,0.033926202,0.013150602,0.3583805,0.022740633,0.007457046,0.028120679,0.006897208,0.025607005,0.096695274,0.011778998,0.204324191
"112,129",0.015623328,0.233959651,0.004078935,0.022988072,0.372007679,0.007264029,0.009668587,0.044094042,0.005715545,0.017662795,0.022899946,0.045271142,0.198766248
"112,131",0.084092853,0.228842754,0.018422403,0.01321508,0.247881138,0.021103063,0.007728284,0.01705926,0.011937489,0.008943136,0.130650773,0.011543946,0.198579821
"112,133",0.025054966,0.307552234,0.023962394,0.129611395,0.157768725,0.015269029,0.010021986,0.020313743,0.008868716,0.029512929,0.019261637,0.016867421,0.235934823
"115,1",0.139202879,0.015229457,0.045496593,0.01609246,0.01379112,0.260903163,0.010062723,0.174760841,0.117244258,0.18394364,0.008037769,0.007124002,0.008111096
"115,3",0.14486906,0.008284043,0.074858726,0.022197058,0.018063282,0.284098155,0.005403593,0.050699224,0.1204457,0.183595725,0.014567163,0.051051035,0.021867235
"115,5",0.06787622,0.00296095,0.014592927,0.004738442,0.026178854,0.170878615,0.009661079,0.2724627,0.046219377,0.147140357,0.004167434,0.213013446,0.020109597
"115,7",0.065684975,0.002638007,0.033061158,0.004205923,0.02651034,0.18908042,0.025742666,0.226403331,0.067522739,0.151752856,0.004052388,0.188568637,0.01477656
"115,9",0.100460201,0.004843244,0.089822693,0.003734494,0.006499411,0.243094666,0.004193767,0.035169189,0.099031351,0.152242088,0.011296264,0.207020848,0.042591785
"115,11",0.069128858,0.009606275,0.011177051,0.33823219,0.054790621,0.051948498,0.023468371,0.022300107,0.056950437,0.172117749,0.065889133,0.095635698,0.028755013
"115,13",0.053705523,0.182829913,0.025378902,0.060201708,0.204461799,0.009591545,0.214297715,0.029787754,0.020914048,0.037689069,0.015583715,0.115775647,0.029782663
"115,15",0.009471473,0.192405514,0.013755271,0.072800527,0.113104768,0.007033891,0.195809474,0.052766199,0.00678869,0.005759809,0.145601054,0.091354036,0.093349295
"115,17",0.063403498,0.172342854,0.061895716,0.111039177,0.078604833,0.035083609,0.148618719,0.064651464,0.013297442,0.0026876,0.080457616,0.082634103,0.085283369
"115,19",0.076085849,0.165825282,0.10396732,0.114267718,0.136600684,0.055665682,0.13049177,0.017525496,0.014593773,0.003908964,0.053127634,0.094208805,0.033731023
"115,21",0.023741384,0.144062984,0.01177047,0.278421176,0.145443815,0.006970969,0.106747141,0.056847919,0.054776673,0.00717698,0.009610138,0.134341488,0.020088863
"115,23",0.052384276,0.184670198,0.073227589,0.205381215,0.018881696,0.032553705,0.062009881,0.014452093,0.092209647,0.005606573,0.125762407,0.111547533,0.021313188
"115,25",0.03646615,0.040324144,0.075997061,0.164591192,0.164397391,0.027880312,0.126290693,0.017171676,0.077042686,0.052042348,0.117903163,0.085727678,0.014165506
"115,27",0.004729737,0.126746778,0.04440635,0.336676963,0.157082725,0.019405501,0.055953472,0.012197744,0.01085124,0.061910904,0.016967084,0.130967333,0.022104167
"115,29",0.008574668,0.170125453,0.074830077,0.09983021,0.190266076,0.009692408,0.192411073,0.021295621,0.008638539,0.012396276,0.054604293,0.124330021,0.033005285
"115,31",0.048873993,0.057356416,0.082678304,0.155572166,0.235347447,0.017471187,0.139224574,0.02415007,0.057317838,0.012325794,0.036258861,0.116545305,0.016878044
"115,33",0.027763041,0.18252269,0.071835269,0.268388692,0.024684048,0.016877617,0.048520189,0.073483714,0.044740133,0.008753813,0.07861379,0.133126172,0.020690831
"115,35",0.011314601,0.245654784,0.074462452,0.171884421,0.066440514,0.005804107,0.152673717,0.024679254,0.044152113,0.010790292,0.073198865,0.089761806,0.029183073
"115,37",0.010292948,0.030299482,0.010194333,0.246599321,0.341923117,0.010909293,0.181883178,0.014545723,0.041923734,0.013356179,0.033794153,0.045782048,0.01849649
"115,39",0.007421319,0.020047959,0.005413274,0.440203794,0.325816703,0.016213828,0.048998902,0.012106758,0.006290575,0.015193559,0.017468043,0.063237177,0.02158811
"115,41",0.010658726,0.018734212,0.036148228,0.235143507,0.332340805,0.007338233,0.152216901,0.019294295,0.064455291,0.024077863,0.008189788,0.080840582,0.010561569
"115,43",0.055063415,0.027645411,0.050303381,0.297670116,0.144971729,0.006718832,0.116189285,0.02017717,0.073493689,0.01980505,0.03797174,0.09494227,0.05504791
"115,45",0.032050996,0.027685592,0.066031699,0.130079123,0.282471414,0.012183446,0.183798398,0.020199916,0.074286281,0.017734454,0.097918992,0.039839274,0.015720416
"115,47",0.009484433,0.021572319,0.118769883,0.401545391,0.081505356,0.012921944,0.170398084,0.021161247,0.01737224,0.010848714,0.109654819,0.015132198,0.009633372
"115,49",0.014152982,0.030985307,0.129818496,0.273503673,0.214142178,0.008686258,0.169409032,0.025550994,0.013434529,0.016735091,0.05440255,0.036889585,0.012289326
"115,51",0.017358473,0.037007222,0.109298291,0.210501253,0.295740315,0.012097643,0.201408179,0.017698613,0.011162258,0.013203098,0.014098799,0.044632025,0.01579383
"115,53",0.010249727,0.175613164,0.050385686,0.1767168,0.221778028,0.008506217,0.200603478,0.015321757,0.017305954,0.024397403,0.009950336,0.062308478,0.026862973
"115,55",0.009167241,0.245620643,0.083837957,0.206106472,0.154765285,0.019667267,0.087187303,0.017523222,0.007283958,0.028921429,0.026250065,0.032212828,0.081456328
"115,57",0.026415982,0.144092645,0.021596665,0.200458409,0.172445106,0.017433782,0.018276205,0.033138956,0.032794328,0.058132665,0.055709331,0.009605812,0.209900113
"115,59",0.039015148,0.19001803,0.028665437,0.091074394,0.154619169,0.005159575,0.009463465,0.017567003,0.06911182,0.128159157,0.032796153,0.011755478,0.222595169
"115,61",0.03664689,0.211529435,0.018344589,0.008787473,0.141982383,0.025419392,0.003201211,0.075818381,0.088361039,0.139204053,0.066218976,0.038038169,0.146448009
"115,63",0.038218017,0.190151784,0.042874039,0.038576779,0.103272226,0.05221368,0.007013601,0.081943623,0.073270254,0.129942835,0.063386556,0.034669821,0.144466785
"115,65",0.02965068,0.153486644,0.06557076,0.047177895,0.124128886,0.008346085,0.017601539,0.034870808,0.080990688,0.158575613,0.053888865,0.007069471,0.218642067
"115,67",0.011970509,0.20680868,0.112336879,0.032338511,0.169672897,0.004448132,0.008551659,0.042957804,0.038092518,0.120380698,0.039616037,0.021936865,0.19088881
"115,69",0.019107191,0.160298522,0.074200328,0.089904188,0.247483356,0.009652882,0.010176896,0.024187365,0.010579559,0.022389171,0.085949264,0.023724027,0.22234725
"115,71",0.013062843,0.190354512,0.054502143,0.187393282,0.221262343,0.010806099,0.044382619,0.015397199,0.036436256,0.01056132,0.009289663,0.011749394,0.194802326
"115,73",0.009475096,0.211515456,0.067689642,0.128956342,0.181340489,0.009721058,0.164548046,0.017206104,0.009044664,0.015607356,0.026759461,0.03463022,0.123506065
"115,75",0.044246383,0.205763237,0.119449361,0.110007503,0.079738726,0.027892681,0.177447283,0.01973026,0.006070109,0.020341119,0.010932931,0.044087656,0.134292751
"115,77",0.044798689,0.133356742,0.104049625,0.111582397,0.158890449,0.010074906,0.145833333,0.019775281,0.052986891,0.009344569,0.019396067,0.092476592,0.097434457
"115,79",0.028833898,0.053445188,0.063996092,0.240896406,0.223573606,0.013936852,0.174390333,0.066477997,0.034089697,0.005491636,0.007507482,0.043613025,0.043747789
"115,81",0.029650744,0.074461726,0.140355344,0.275341783,0.160690762,0.016234018,0.153019317,0.015591963,0.008966624,0.007937123,0.021054962,0.074279072,0.022416561
"115,83",0.054222635,0.099546619,0.05074484,0.073779956,0.217308252,0.027104278,0.186707405,0.012803544,0.114213436,0.005547577,0.091994969,0.040367773,0.025658716
"115,85",0.080907938,0.134378398,0.056442552,0.067587894,0.18165096,0.027845234,0.184645705,0.011589344,0.1125,0.005042588,0.074986408,0.041799565,0.020623414
"115,87",0.0297281,0.046206336,0.064541213,0.122630052,0.176437695,0.073623464,0.155276356,0.023419889,0.099834868,0.004289933,0.05842085,0.033166163,0.112425079
"115,89",0.029160487,0.128672841,0.045294276,0.109765323,0.100268825,0.040486193,0.13163462,0.036208068,0.136314487,0.004038789,0.043388138,0.084468397,0.110299554
"115,91",0.053885346,0.139238958,0.080562304,0.060414347,0.089115801,0.030932618,0.147522523,0.011092553,0.080676182,0.004968452,0.107568242,0.084185309,0.109837365
"115,93",0.074910571,0.108235917,0.084540789,0.079214954,0.120224299,0.039920638,0.138509523,0.010588616,0.062161356,0.003766336,0.083603408,0.084544992,0.109778602
"115,95",0.046540419,0.146976708,0.094916499,0.067330351,0.099198286,0.011795191,0.143740822,0.033438919,0.05599194,0.008307435,0.087740344,0.084235511,0.119787576
"115,97",0.062286273,0.207771906,0.059066483,0.088204468,0.036048319,0.029302305,0.160585336,0.047950437,0.061651197,0.008820003,0.073864191,0.033716747,0.130732336
"115,99",0.006434531,0.122033597,0.091863389,0.200315942,0.105925019,0.050386027,0.027162087,0.019130048,0.075527867,0.014324174,0.096994104,0.009700745,0.18020247
"115,101",0.04583343,0.181776903,0.076441561,0.065483609,0.151803545,0.028221939,0.024037994,0.019566779,0.108462875,0.010707749,0.0707425,0.026827291,0.190093826
"115,103",0.050768829,0.186348013,0.054853169,0.036409318,0.116512231,0.048465357,0.013310285,0.011842978,0.110787723,0.135639485,0.064585636,0.006259171,0.164217805
"115,105",0.073009527,0.130789257,0.045874776,0.00786275,0.172134187,0.064776006,0.005291538,0.012706946,0.098959425,0.136653072,0.075794335,0.008717134,0.167431045
"115,107",0.095990171,0.168279816,0.038354709,0.009038233,0.131936307,0.05156537,0.00523885,0.011767139,0.106447597,0.1457187,0.083683739,0.00748523,0.144494139
"115,109",0.033074014,0.183421278,0.019465182,0.014789854,0.320549771,0.022829467,0.003613492,0.043280639,0.007676639,0.101708689,0.023533746,0.054955414,0.171101817
"115,111",0.054491744,0.122476013,0.054819973,0.199750312,0.235802665,0.007684057,0.015942513,0.019283407,0.012249946,0.016645859,0.015385697,0.009782373,0.23568544
"115,113",0.052335282,0.070951031,0.011720163,0.168784347,0.335036811,0.016089701,0.04576639,0.018184046,0.006288868,0.02227356,0.009619984,0.015138787,0.227811031
"115,115",0.046582836,0.172054514,0.020200476,0.157587959,0.193519826,0.020927757,0.032374518,0.095110357,0.005280688,0.010013281,0.030956848,0.015278158,0.200112781
"115,117",0.008713709,0.149057147,0.031212798,0.177002984,0.212200279,0.026483586,0.012274207,0.08613145,0.010551035,0.004979262,0.05475014,0.008740888,0.217902513
"115,119",0.050068897,0.159558187,0.030064213,0.187340352,0.166328081,0.0193729,0.011660775,0.016905674,0.039421155,0.021665841,0.044203108,0.052067732,0.201343086
"115,121",0.02467355,0.210533166,0.02451629,0.174206108,0.13801462,0.035817318,0.006247017,0.015487398,0.015324715,0.090679363,0.010926858,0.057258904,0.196314694
"115,123",0.027037123,0.113713105,0.016363936,0.168563583,0.186446023,0.042353147,0.016077701,0.024577439,0.006976383,0.147969184,0.042018397,0.008596767,0.199307213
"115,125",0.041178393,0.166719453,0.039423875,0.091114295,0.184857854,0.006319282,0.014091446,0.025669256,0.005565191,0.163310962,0.020722419,0.05082573,0.190201845
"115,127",0.022794989,0.123887815,0.005000026,0.010953902,0.34656588,0.011553905,0.006866702,0.031579649,0.028877071,0.132221191,0.083405556,0.011235955,0.185057359
"115,129",0.012486398,0.195646293,0.007683013,0.018642427,0.350887634,0.006288287,0.007875389,0.056474351,0.071461636,0.008284187,0.028104917,0.012288011,0.223877457
"115,131",0.011230566,0.21469027,0.074545308,0.013752593,0.242066122,0.016845849,0.006272735,0.018090696,0.078899577,0.027068682,0.073979468,0.013542424,0.209015709
"115,133",0.02151319,0.174731314,0.028102101,0.053706644,0.336150464,0.013757938,0.012005374,0.021830728,0.009440645,0.032138495,0.054537128,0.013275525,0.228810454
"118,1",0.183763751,0.017518678,0.069345256,0.016865698,0.016900994,0.289875875,0.010065298,0.047661627,0.104570857,0.200564739,0.0285958,0.007588682,0.006682746
"118,3",0.072611606,0.011648007,0.048230186,0.013120339,0.017552411,0.233950071,0.006482282,0.16226307,0.095490543,0.158016924,0.011567607,0.161840968,0.007225985
"118,5",0.096932708,0.00412429,0.046095006,0.008581568,0.015883511,0.209872608,0.009908761,0.135307157,0.077524284,0.154710824,0.006888088,0.215324092,0.018847102
"118,7",0.090746578,0.004394972,0.072325193,0.004425493,0.00763888,0.232846311,0.043112582,0.032269035,0.076615523,0.146320301,0.006357013,0.229406199,0.05354192
"118,9",0.07530943,0.006023305,0.079167969,0.005828567,0.004882047,0.248391143,0.022748167,0.035741297,0.071998877,0.144772179,0.006254274,0.237327283,0.061555462
"118,11",0.093128134,0.09938796,0.015625526,0.290711707,0.012202334,0.064857952,0.099599506,0.012005212,0.096546518,0.157279332,0.04711697,0.005504993,0.006033857
"118,13",0.05093826,0.337721534,0.015394417,0.093217885,0.059822773,0.007488706,0.242088498,0.018353991,0.008872929,0.015434959,0.050422796,0.085462759,0.014780493
"118,15",0.005793,0.187205112,0.003209569,0.089251643,0.132208587,0.008051038,0.183847637,0.03614339,0.023832649,0.00833699,0.154369894,0.10424935,0.063501141
"118,17",0.004945152,0.168962517,0.020788657,0.116220573,0.133856695,0.007916998,0.163888981,0.04083554,0.074025116,0.006252764,0.098470331,0.099925347,0.06391133
"118,19",0.046356513,0.028289178,0.116829715,0.201399575,0.270883892,0.007411593,0.132828464,0.012900915,0.04508509,0.008168393,0.017123858,0.102546379,0.010176435
"118,21",0.038772978,0.194545709,0.065556752,0.118554536,0.075315181,0.007846337,0.158558785,0.014698001,0.074161166,0.008889297,0.129838776,0.100515203,0.01274728
"118,23",0.054849676,0.128456003,0.061594856,0.136734179,0.139205007,0.055300557,0.133406677,0.012714845,0.095230581,0.00504085,0.124213213,0.035276931,0.017976626
"118,25",0.066083031,0.156266827,0.073971533,0.162297627,0.096178698,0.043790609,0.089075457,0.013421223,0.06866766,0.005124385,0.1025595,0.102218473,0.020344976
"118,27",0.045861913,0.155547252,0.112973391,0.301235688,0.102751608,0.008236142,0.060273826,0.016845926,0.011470816,0.008780592,0.013376391,0.123985161,0.038661293
"118,29",0.008750744,0.140221919,0.092842892,0.138596781,0.169454404,0.008540726,0.153318032,0.017926524,0.067255717,0.010360881,0.06199527,0.104138852,0.026597261
"118,31",0.037309618,0.045951932,0.08353606,0.252013858,0.161118105,0.013763335,0.059653739,0.032226461,0.065858599,0.006768077,0.085263576,0.126250674,0.030285963
"118,33",0.030632957,0.174772749,0.072757338,0.242504331,0.021733375,0.022871369,0.056778964,0.020646474,0.086784863,0.010641411,0.117506073,0.123000961,0.019369133
"118,35",0.042862493,0.212637774,0.045730337,0.135580524,0.149475655,0.024221509,0.186345639,0.025045479,0.005313002,0.010508293,0.057945425,0.079850187,0.024483681
"118,37",0.019454848,0.124850447,0.007354089,0.425100135,0.154507387,0.013498752,0.117203756,0.016632855,0.009480337,0.010969361,0.021750156,0.054125052,0.025072826
"118,39",0.010454155,0.066556396,0.005588902,0.352824496,0.196987808,0.024274573,0.101278663,0.010680295,0.006551615,0.00992434,0.064017161,0.124655136,0.02620646
"118,41",0.008728255,0.101287935,0.003238098,0.274428768,0.202387184,0.022678856,0.181516063,0.007766565,0.037402461,0.009263881,0.075255335,0.037067696,0.038978904
"118,43",0.013059852,0.281091848,0.01418656,0.273621961,0.031603847,0.016844595,0.189218463,0.017429736,0.013383548,0.009692178,0.017435961,0.083575586,0.038855862
"118,45",0.004567116,0.01896274,0.069777217,0.116874714,0.262587906,0.062565236,0.177177645,0.034978345,0.075751779,0.005214163,0.109228219,0.046681875,0.015633044
"118,47",0.004670506,0.047576455,0.072344428,0.181209168,0.121073525,0.05808394,0.119953157,0.03885787,0.072625673,0.004716611,0.109095268,0.121820437,0.047972964
"118,49",0.012590004,0.20370213,0.11309764,0.175113103,0.099732376,0.007736667,0.15939551,0.020772711,0.010168646,0.008979206,0.008225186,0.129229413,0.051257407
"118,51",0.014466147,0.149593902,0.038785541,0.226310958,0.206923998,0.012531518,0.149808861,0.015668754,0.035479823,0.014320904,0.009074748,0.068473095,0.058561751
"118,53",0.019152695,0.176916915,0.037630574,0.135588571,0.201830232,0.015301308,0.180164809,0.021445971,0.029840019,0.012486833,0.044181224,0.091357971,0.034102879
"118,55",0.017354899,0.177741597,0.093048498,0.205384193,0.241924903,0.01128963,0.014420668,0.021982872,0.012923734,0.016329111,0.013323314,0.012971445,0.161305136
"118,57",0.075841283,0.135990681,0.050660756,0.105630418,0.290641982,0.012004999,0.011298157,0.022115662,0.009449059,0.013396063,0.023099586,0.011235955,0.2386354
"118,59",0.056146118,0.162368806,0.081529391,0.033612503,0.316368144,0.008156305,0.008683604,0.016671622,0.040405684,0.009171636,0.01990834,0.012907605,0.234070243
"118,61",0.01228357,0.175297016,0.077782511,0.033943866,0.362411356,0.009560923,0.014747191,0.017970621,0.035826119,0.0171993,0.011523761,0.009889022,0.221564745
"118,63",0.010439856,0.199382189,0.107292168,0.059473812,0.200469078,0.009333899,0.013776797,0.071853861,0.037931478,0.073979969,0.009925014,0.011612553,0.194529325
"118,65",0.008430399,0.173088629,0.079141399,0.049094945,0.177743198,0.005606536,0.014091856,0.040156525,0.010782855,0.144653196,0.090587885,0.007199249,0.199423328
