geneID,C6,C9,I56,I59,I86,I89
"AT5G55880",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G08375",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G55890",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G55893",16.295880760631054,15.102330688286708,49.222524904908184,37.75906903737807,10.90684518952872,24.870492197081358
"AT5G08385",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G08395",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G55900",413.81656938567556,477.94698433541964,480.1049400671441,490.66600879087036,439.5497676892052,421.9031390195961
"AT5G55910",11305.750887237888,12427.825524948119,9721.720595087352,8979.905438549169,8580.022472655248,8686.953914283416
"AT5G55920",6458.165812712761,6063.2311088551305,5838.28179272646,10417.628359635328,4358.132621075112,10870.933897468083
"AT5G55930",234.8132276703692,698.0995949034223,545.2031207314698,76.18410921780243,1009.5830338233484,254.68674880503102
"AT5G08425",8.757996361526022,7.3094696532543075,9.36828073450486,9.341844352165712,8.621886525827877,10.053439472341822
"AT5G55940",7232.371841841426,8167.340120912359,6477.910468698488,8433.546348892745,5652.400307512778,8261.121426858317
"AT5G55950",433.25599047716173,383.85497073428337,535.1575335044947,473.0394707877342,328.1867128730802,365.016928060006
"AT5G55960",6348.090096406893,6745.077418148085,7236.394523820679,6182.602570137666,6383.942802958307,6304.426863790274
"AT5G55970",4434.194945613477,6376.910963106022,6326.526288043849,4428.908605972738,4843.641123493113,4374.3579769111275
"AT5G55980",8.757996361526022,4.974160643602603,10.422645314271927,7.198458386951447,6.136409373961655,5.94961485625945
"AT5G55990",1687.6903783902103,2764.7006908928793,1720.48717918895,2869.9059335951906,1601.9039890454696,2505.4402760862336
"AT5G56000",6305.445362617386,5457.16855954671,5547.882444996101,9070.372499785492,4858.160687626001,8746.412114918458
"AT5G56010",38246.937815392754,25196.532821586217,29960.794238042858,49229.72974164323,25434.785370077454,54452.443946001935
"AT5G56020",1875.2300122315182,2298.2242081429613,1866.9209552759085,2023.0980777147715,1495.2278537147795,2035.6687719233078
"AT5G56030",50930.0240698886,33929.45377992456,37634.38288369583,67866.14294684179,31458.819584026307,71347.93092524714
"AT5G56040",14166.737645193176,16584.52592633883,11731.279269800816,15154.86031833998,9812.620656257079,14259.512912731012
"AT5G56050",410.447658929824,204.1943124345707,333.62109713692996,425.95981992678,293.24283170336537,330.3200317411299
"AT5G56060",5.041276853853251,8.706954619965856,6.987827793785485,12.037071327941218,9.65223697352708,9.181584433944726
"AT5G56070",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G56075",5.041276853853251,4.974160643602603,5.859676279968607,7.198458386951447,12.704082467350393,4.697275109911348
"AT5G56080",3820.2095155848792,3038.6466220285047,8736.237942096719,4067.110225317971,8395.323874752778,4672.281997751032
"AT5G56090",2951.963471508091,2544.9007939993094,3868.749349961182,3616.973336474445,3571.7097795356212,3792.070017433226
"AT5G56100",721.5030099982273,2939.937511836621,1087.39582101301,353.36079458057065,1481.296491687735,392.7415074286586
"AT5G56110",5.041276853853251,10.894839304790565,4.68414036725243,9.73667092285827,6.136409373961655,4.697275109911348
"AT5G56120",1211.4340080445152,1429.2616167067001,1008.219817277162,2424.979839618326,883.7558461427474,2198.1219883076956
"AT5G56130",1494.1395907587362,1347.7536448094672,1646.3801989765552,1778.6909952840754,1350.8487686225762,1799.6170398510626
"AT5G56140",8779.89449095555,13638.574451058637,8323.667915879023,9248.456639249209,6876.90349039714,8082.517873414086
"AT5G56150",6600.151248128907,4850.877588707191,7409.813837507274,5733.070575502138,6968.175885550976,6029.776118829917
