ID,NodeType,weight,x,y,degree,degree.in,degree.out,degreeCentrality,OutDegreeCentrality,label
"130,63",6,1,0,0,44,31,13,0.00012359342258276546,7.303247698072505E-05,2912
"130,65",6,1,0,0,45,31,14,0.00012640236400510103,7.86503598253962E-05,2913
"130,67",6,1,0,0,29,27,2,8.145930124773178E-05,1.1235765689342315E-05,2914
"130,69",6,1,0,0,31,28,3,8.707718409240294E-05,1.6853648534013472E-05,2915
"130,7",4,1,0,0,61,31,30,0.0001713454267624703,0.00016853648534013473,2884
"130,71",6,1,0,0,36,29,7,0.00010112189120408083,3.93251799126981E-05,2916
"130,73",6,1,0,0,45,30,15,0.00012640236400510103,8.426824267006736E-05,2917
"130,75",6,1,0,0,64,31,33,0.00017977225102947704,0.0001853901338741482,2918
"130,77",6,1,0,0,34,31,3,9.550400835940967E-05,1.6853648534013472E-05,2919
"130,79",0,1,0,0,95,31,64,0.00026684943512188,0.0003595445020589541,2920
"130,81",6,1,0,0,51,30,21,0.00014325601253911452,0.0001179755397380943,2921
"130,83",6,1,0,0,91,31,60,0.00025561366943253764,0.00033707297068026945,2922
"130,85",6,1,0,0,55,31,24,0.0001544917782284568,0.00013482918827210778,2923
"130,87",6,1,0,0,33,31,2,9.26950669370741E-05,1.1235765689342315E-05,2924
"130,89",6,1,0,0,41,31,10,0.00011516659831575873,5.617882844671157E-05,2925
"130,9",4,1,0,0,33,31,2,9.26950669370741E-05,1.1235765689342315E-05,2885
"130,91",6,1,0,0,32,31,1,8.988612551473852E-05,5.617882844671158E-06,2926
"130,93",6,1,0,0,34,30,4,9.550400835940967E-05,2.247153137868463E-05,2927
"130,95",6,1,0,0,40,31,9,0.00011235765689342314,5.056094560204041E-05,2928
"130,97",6,1,0,0,33,31,2,9.26950669370741E-05,1.1235765689342315E-05,2929
"130,99",6,1,0,0,37,31,6,0.00010393083262641641,3.3707297068026944E-05,2930
"133,1",1,1,0,0,28,21,7,7.86503598253962E-05,3.93251799126981E-05,2948
"133,101",3,1,0,0,117,31,86,0.0003286461464132627,0.00048313792464171955,2998
"133,103",3,1,0,0,71,31,40,0.00019943484098582608,0.00022471531378684628,2999
"133,105",2,1,0,0,67,31,36,0.00018819907529648376,0.00020224378240816165,3000
"133,107",2,1,0,0,65,31,34,0.00018258119245181262,0.00019100801671881933,3001
"133,109",2,1,0,0,70,31,39,0.0001966258995634905,0.00021909743094217514,3002
"133,11",2,1,0,0,40,31,9,0.00011235765689342314,5.056094560204041E-05,2953
"133,111",0,1,0,0,49,31,18,0.00013763812969444335,0.00010112189120408083,3003
"133,113",6,1,0,0,83,30,53,0.00023314213805385303,0.00029774779076757133,3004
"133,115",6,1,0,0,34,31,3,9.550400835940967E-05,1.6853648534013472E-05,3005
"133,117",6,1,0,0,91,31,60,0.00025561366943253764,0.00033707297068026945,3006
"133,119",6,1,0,0,41,31,10,0.00011516659831575873,5.617882844671157E-05,3007
"133,121",6,1,0,0,122,31,91,0.0003426908535249406,0.0005112273388650753,3008
"133,123",6,1,0,0,85,31,54,0.00023876002089852417,0.0003033656736122425,3009
"133,125",2,1,0,0,56,31,25,0.0001573007196507924,0.00014044707111677892,3010
"133,127",0,1,0,0,122,31,91,0.0003426908535249406,0.0005112273388650753,3011
"133,129",2,1,0,0,48,31,17,0.00013482918827210778,9.550400835940967E-05,3012
"133,13",2,1,0,0,42,31,11,0.0001179755397380943,6.179671129138273E-05,2954
"133,131",3,1,0,0,46,31,15,0.0001292113054274366,8.426824267006736E-05,3013
"133,133",2,1,0,0,95,31,64,0.00026684943512188,0.0003595445020589541,3014
"133,15",2,1,0,0,60,31,29,0.00016853648534013473,0.00016291860249546355,2955
"133,17",0,1,0,0,40,31,9,0.00011235765689342314,5.056094560204041E-05,2956
"133,19",0,1,0,0,97,31,66,0.0002724673179665511,0.0003707802677482964,2957
"133,21",2,1,0,0,125,31,94,0.0003511176777919473,0.0005280809873990888,2958
"133,23",2,1,0,0,98,31,67,0.0002752762593888867,0.0003763981505929675,2959
"133,25",0,1,0,0,59,31,28,0.00016572754391779913,0.0001573007196507924,2960
"133,27",2,1,0,0,80,31,49,0.00022471531378684628,0.0002752762593888867,2961
"133,29",0,1,0,0,85,31,54,0.00023876002089852417,0.0003033656736122425,2962
"133,3",4,1,0,0,76,30,46,0.00021347954809750397,0.0002584226108548732,2949
"133,31",0,1,0,0,54,31,23,0.00015168283680612124,0.0001292113054274366,2963
"133,33",0,1,0,0,55,31,24,0.0001544917782284568,0.00013482918827210778,2964
"133,35",7,1,0,0,109,31,78,0.00030617461503457805,0.0004381948618843503,2965
"133,37",0,1,0,0,78,31,47,0.00021909743094217514,0.0002640404936995444,2966
"133,39",0,1,0,0,101,31,70,0.0002837030836558934,0.000393251799126981,2967
"133,41",0,1,0,0,59,29,30,0.00016572754391779913,0.00016853648534013473,2968
"133,43",0,1,0,0,90,31,59,0.00025280472801020206,0.00033145508783559825,2969
"133,45",2,1,0,0,107,31,76,0.0003005567321899069,0.00042695909619500794,2970
"133,47",0,1,0,0,48,31,17,0.00013482918827210778,9.550400835940967E-05,2971
"133,49",0,1,0,0,36,29,7,0.00010112189120408083,3.93251799126981E-05,2972
"133,5",1,1,0,0,68,31,37,0.00019100801671881933,0.00020786166525283282,2950
"133,51",0,1,0,0,83,31,52,0.00023314213805385303,0.0002921299079229002,2973
"133,53",3,1,0,0,76,31,45,0.00021347954809750397,0.00025280472801020206,2974
"133,55",3,1,0,0,32,31,1,8.988612551473852E-05,5.617882844671158E-06,2975
"133,57",2,1,0,0,41,31,10,0.00011516659831575873,5.617882844671157E-05,2976
"133,59",6,1,0,0,86,31,55,0.00024156896232085977,0.0003089835564569136,2977
"133,61",6,1,0,0,63,30,33,0.00017696330960714144,0.0001853901338741482,2978
"133,63",6,1,0,0,47,31,16,0.0001320202468497722,8.988612551473852E-05,2979
"133,65",6,1,0,0,44,31,13,0.00012359342258276546,7.303247698072505E-05,2980
"133,67",6,1,0,0,34,31,3,9.550400835940967E-05,1.6853648534013472E-05,2981
"133,69",6,1,0,0,32,31,1,8.988612551473852E-05,5.617882844671158E-06,2982
"133,7",4,1,0,0,61,31,30,0.0001713454267624703,0.00016853648534013473,2951
"133,71",6,1,0,0,37,30,7,0.00010393083262641641,3.93251799126981E-05,2983
"133,73",6,1,0,0,29,28,1,8.145930124773178E-05,5.617882844671158E-06,2984
"133,75",6,1,0,0,52,31,21,0.0001460649539614501,0.0001179755397380943,2985
"133,77",6,1,0,0,84,31,53,0.0002359510794761886,0.00029774779076757133,2986
"133,79",6,1,0,0,32,31,1,8.988612551473852E-05,5.617882844671158E-06,2987
"133,81",6,1,0,0,65,31,34,0.00018258119245181262,0.00019100801671881933,2988
"133,83",6,1,0,0,137,31,106,0.0003848249748599743,0.0005954955815351427,2989
"133,85",6,1,0,0,47,31,16,0.0001320202468497722,8.988612551473852E-05,2990
"133,87",6,1,0,0,30,30,,8.426824267006736E-05,,2991
"133,89",6,1,0,0,46,31,15,0.0001292113054274366,8.426824267006736E-05,2992
"133,9",4,1,0,0,53,31,22,0.00014887389538378567,0.00012359342258276546,2952
"133,91",6,1,0,0,34,29,5,9.550400835940967E-05,2.8089414223355786E-05,2993
"133,93",6,1,0,0,29,28,1,8.145930124773178E-05,5.617882844671158E-06,2994
"133,95",6,1,0,0,49,31,18,0.00013763812969444335,0.00010112189120408083,2995
"133,97",6,1,0,0,107,31,76,0.0003005567321899069,0.00042695909619500794,2996
"133,99",0,1,0,0,78,31,47,0.00021909743094217514,0.0002640404936995444,2997
"136,1",1,1,0,0,44,31,13,0.00012359342258276546,7.303247698072505E-05,3015
"136,101",0,1,0,0,45,31,14,0.00012640236400510103,7.86503598253962E-05,3065
"136,103",0,1,0,0,68,31,37,0.00019100801671881933,0.00020786166525283282,3066
"136,105",3,1,0,0,76,31,45,0.00021347954809750397,0.00025280472801020206,3067
"136,107",3,1,0,0,46,31,15,0.0001292113054274366,8.426824267006736E-05,3068
"136,109",2,1,0,0,49,31,18,0.00013763812969444335,0.00010112189120408083,3069
"136,11",3,1,0,0,33,31,2,9.26950669370741E-05,1.1235765689342315E-05,3020
"136,111",6,1,0,0,42,28,14,0.0001179755397380943,7.86503598253962E-05,3070
"136,113",6,1,0,0,106,31,75,0.00029774779076757133,0.0004213412133503368,3071
"136,115",6,1,0,0,32,31,1,8.988612551473852E-05,5.617882844671158E-06,3072
"136,117",6,1,0,0,39,29,10,0.00010954871547108757,5.617882844671157E-05,3073
"136,119",6,1,0,0,37,31,6,0.00010393083262641641,3.3707297068026944E-05,3074
"136,121",6,1,0,0,42,31,11,0.0001179755397380943,6.179671129138273E-05,3075
"136,123",6,1,0,0,116,31,85,0.0003258372049909271,0.00047752004179704835,3076
"136,125",0,1,0,0,43,29,14,0.00012078448116042989,7.86503598253962E-05,3077
"136,127",3,1,0,0,85,31,54,0.00023876002089852417,0.0003033656736122425,3078
"136,129",3,1,0,0,45,31,14,0.00012640236400510103,7.86503598253962E-05,3079
"136,13",0,1,0,0,55,31,24,0.0001544917782284568,0.00013482918827210778,3021
"136,131",2,1,0,0,63,29,34,0.00017696330960714144,0.00019100801671881933,3080
"136,133",0,1,0,0,78,31,47,0.00021909743094217514,0.0002640404936995444,3081
"136,15",2,1,0,0,64,31,33,0.00017977225102947704,0.0001853901338741482,3022
"136,17",2,1,0,0,61,31,30,0.0001713454267624703,0.00016853648534013473,3023
"136,19",0,1,0,0,121,31,90,0.000339881912102605,0.0005056094560204041,3024
"136,21",2,1,0,0,83,31,52,0.00023314213805385303,0.0002921299079229002,3025
"136,23",2,1,0,0,65,31,34,0.00018258119245181262,0.00019100801671881933,3026
"136,25",0,1,0,0,52,31,21,0.0001460649539614501,0.0001179755397380943,3027
"136,27",2,1,0,0,78,31,47,0.00021909743094217514,0.0002640404936995444,3028
"136,29",0,1,0,0,69,30,39,0.00019381695814115493,0.00021909743094217514,3029
"136,3",4,1,0,0,34,27,7,9.550400835940967E-05,3.93251799126981E-05,3016
"136,31",7,1,0,0,70,31,39,0.0001966258995634905,0.00021909743094217514,3030
"136,33",3,1,0,0,99,31,68,0.00027808520081122227,0.00038201603343763867,3031
"136,35",3,1,0,0,45,31,14,0.00012640236400510103,7.86503598253962E-05,3032
"136,37",2,1,0,0,82,30,52,0.00023033319663151746,0.0002921299079229002,3033
"136,39",3,1,0,0,115,31,84,0.00032302826356859154,0.0004719021589523772,3034
"136,41",0,1,0,0,69,31,38,0.00019381695814115493,0.00021347954809750397,3035
"136,43",0,1,0,0,60,31,29,0.00016853648534013473,0.00016291860249546355,3036
"136,45",0,1,0,0,44,31,13,0.00012359342258276546,7.303247698072505E-05,3037
"136,47",0,1,0,0,83,31,52,0.00023314213805385303,0.0002921299079229002,3038
"136,49",0,1,0,0,95,31,64,0.00026684943512188,0.0003595445020589541,3039
"136,5",4,1,0,0,59,30,29,0.00016572754391779913,0.00016291860249546355,3017
"136,51",2,1,0,0,103,31,72,0.0002893209665005646,0.0004044875648163233,3040
"136,53",0,1,0,0,36,31,5,0.00010112189120408083,2.8089414223355786E-05,3041
"136,55",0,1,0,0,59,31,28,0.00016572754391779913,0.0001573007196507924,3042
"136,57",0,1,0,0,43,31,12,0.00012078448116042989,6.741459413605389E-05,3043
"136,59",0,1,0,0,57,31,26,0.00016010966107312798,0.0001460649539614501,3044
"136,61",2,1,0,0,44,31,13,0.00012359342258276546,7.303247698072505E-05,3045
"136,63",6,1,0,0,61,31,30,0.0001713454267624703,0.00016853648534013473,3046
"136,65",6,1,0,0,34,31,3,9.550400835940967E-05,1.6853648534013472E-05,3047
"136,67",6,1,0,0,169,31,138,0.0004747111003747128,0.0007752678325646197,3048
"136,69",6,1,0,0,44,31,13,0.00012359342258276546,7.303247698072505E-05,3049
"136,7",4,1,0,0,37,31,6,0.00010393083262641641,3.3707297068026944E-05,3018
"136,71",6,1,0,0,32,30,2,8.988612551473852E-05,1.1235765689342315E-05,3050
"136,73",6,1,0,0,35,31,4,9.831294978174525E-05,2.247153137868463E-05,3051
"136,75",6,1,0,0,31,30,1,8.707718409240294E-05,5.617882844671158E-06,3052
"136,77",6,1,0,0,37,30,7,0.00010393083262641641,3.93251799126981E-05,3053
"136,79",3,1,0,0,34,31,3,9.550400835940967E-05,1.6853648534013472E-05,3054
"136,81",6,1,0,0,31,29,2,8.707718409240294E-05,1.1235765689342315E-05,3055
"136,83",6,1,0,0,31,30,1,8.707718409240294E-05,5.617882844671158E-06,3056
"136,85",6,1,0,0,36,31,5,0.00010112189120408083,2.8089414223355786E-05,3057
"136,87",6,1,0,0,50,31,19,0.00014044707111677892,0.00010673977404875198,3058
"136,89",6,1,0,0,43,31,12,0.00012078448116042989,6.741459413605389E-05,3059
"136,9",4,1,0,0,36,31,5,0.00010112189120408083,2.8089414223355786E-05,3019
"136,91",6,1,0,0,32,30,2,8.988612551473852E-05,1.1235765689342315E-05,3060
"136,93",6,1,0,0,35,30,5,9.831294978174525E-05,2.8089414223355786E-05,3061
"136,95",6,1,0,0,36,30,6,0.00010112189120408083,3.3707297068026944E-05,3062
"136,97",6,1,0,0,33,31,2,9.26950669370741E-05,1.1235765689342315E-05,3063
"136,99",2,1,0,0,78,29,49,0.00021909743094217514,0.0002752762593888867,3064
"139,1",4,1,0,0,32,25,7,8.988612551473852E-05,3.93251799126981E-05,3082
"139,101",6,1,0,0,102,29,73,0.00028651202507822904,0.0004101054476609945,3132
"139,103",6,1,0,0,141,31,110,0.0003960607405493166,0.0006179671129138272,3133
"139,105",6,1,0,0,202,31,171,0.0005674061673117868,0.0009606579664387678,3134
"139,107",6,1,0,0,62,31,31,0.00017415436818480587,0.00017415436818480587,3135
"139,109",6,1,0,0,77,30,47,0.00021628848951983954,0.0002640404936995444,3136
"139,11",3,1,0,0,43,30,13,0.00012078448116042989,7.303247698072505E-05,3087
"139,111",6,1,0,0,91,31,60,0.00025561366943253764,0.00033707297068026945,3137
"139,113",6,1,0,0,29,28,1,8.145930124773178E-05,5.617882844671158E-06,3138
"139,115",6,1,0,0,110,31,79,0.0003089835564569136,0.0004438127447290214,3139
"139,117",6,1,0,0,40,31,9,0.00011235765689342314,5.056094560204041E-05,3140
"139,119",6,1,0,0,39,31,8,0.00010954871547108757,4.494306275736926E-05,3141
"139,121",6,1,0,0,50,29,21,0.00014044707111677892,0.0001179755397380943,3142
"139,123",6,1,0,0,58,31,27,0.00016291860249546355,0.00015168283680612124,3143
"139,125",0,1,0,0,106,31,75,0.00029774779076757133,0.0004213412133503368,3144
"139,127",3,1,0,0,66,31,35,0.0001853901338741482,0.0001966258995634905,3145
"139,129",0,1,0,0,37,31,6,0.00010393083262641641,3.3707297068026944E-05,3146
"139,13",0,1,0,0,43,31,12,0.00012078448116042989,6.741459413605389E-05,3088
"139,131",3,1,0,0,62,31,31,0.00017415436818480587,0.00017415436818480587,3147
"139,133",3,1,0,0,59,31,28,0.00016572754391779913,0.0001573007196507924,3148
"139,15",0,1,0,0,42,31,11,0.0001179755397380943,6.179671129138273E-05,3089
"139,17",2,1,0,0,46,31,15,0.0001292113054274366,8.426824267006736E-05,3090
"139,19",0,1,0,0,51,31,20,0.00014325601253911452,0.00011235765689342314,3091
"139,21",2,1,0,0,61,31,30,0.0001713454267624703,0.00016853648534013473,3092
"139,23",0,1,0,0,108,31,77,0.0003033656736122425,0.0004325769790396791,3093
"139,25",0,1,0,0,60,31,29,0.00016853648534013473,0.00016291860249546355,3094
"139,27",3,1,0,0,61,31,30,0.0001713454267624703,0.00016853648534013473,3095
"139,29",2,1,0,0,62,30,32,0.00017415436818480587,0.00017977225102947704,3096
"139,3",4,1,0,0,40,29,11,0.00011235765689342314,6.179671129138273E-05,3083
"139,31",3,1,0,0,62,31,31,0.00017415436818480587,0.00017415436818480587,3097
"139,33",2,1,0,0,53,29,24,0.00014887389538378567,0.00013482918827210778,3098
"139,35",0,1,0,0,77,31,46,0.00021628848951983954,0.0002584226108548732,3099
"139,37",0,1,0,0,113,31,82,0.0003174103807239204,0.0004606663932630349,3100
"139,39",3,1,0,0,103,31,72,0.0002893209665005646,0.0004044875648163233,3101
"139,41",0,1,0,0,83,31,52,0.00023314213805385303,0.0002921299079229002,3102
"139,43",0,1,0,0,180,31,149,0.0005056094560204041,0.0008370645438560024,3103
"139,45",2,1,0,0,57,31,26,0.00016010966107312798,0.0001460649539614501,3104
"139,47",0,1,0,0,45,31,14,0.00012640236400510103,7.86503598253962E-05,3105
"139,49",0,1,0,0,37,31,6,0.00010393083262641641,3.3707297068026944E-05,3106
"139,5",4,1,0,0,39,31,8,0.00010954871547108757,4.494306275736926E-05,3084
"139,51",0,1,0,0,30,27,3,8.426824267006736E-05,1.6853648534013472E-05,3107
"139,53",0,1,0,0,84,31,53,0.0002359510794761886,0.00029774779076757133,3108
"139,55",0,1,0,0,57,31,26,0.00016010966107312798,0.0001460649539614501,3109
"139,57",0,1,0,0,74,31,43,0.00020786166525283282,0.00024156896232085977,3110
"139,59",0,1,0,0,54,31,23,0.00015168283680612124,0.0001292113054274366,3111
"139,61",0,1,0,0,51,31,20,0.00014325601253911452,0.00011235765689342314,3112
"139,63",2,1,0,0,39,30,9,0.00010954871547108757,5.056094560204041E-05,3113
"139,65",6,1,0,0,36,30,6,0.00010112189120408083,3.3707297068026944E-05,3114
"139,67",6,1,0,0,35,30,5,9.831294978174525E-05,2.8089414223355786E-05,3115
"139,69",6,1,0,0,51,31,20,0.00014325601253911452,0.00011235765689342314,3116
"139,7",4,1,0,0,41,30,11,0.00011516659831575873,6.179671129138273E-05,3085
"139,71",6,1,0,0,85,29,56,0.00023876002089852417,0.0003146014393015848,3117
"139,73",6,1,0,0,43,31,12,0.00012078448116042989,6.741459413605389E-05,3118
"139,75",6,1,0,0,35,31,4,9.831294978174525E-05,2.247153137868463E-05,3119
"139,77",6,1,0,0,32,31,1,8.988612551473852E-05,5.617882844671158E-06,3120
"139,79",6,1,0,0,33,30,3,9.26950669370741E-05,1.6853648534013472E-05,3121
"139,81",6,1,0,0,30,30,,8.426824267006736E-05,,3122
"139,83",6,1,0,0,35,31,4,9.831294978174525E-05,2.247153137868463E-05,3123
"139,85",6,1,0,0,31,31,,8.707718409240294E-05,,3124
"139,87",6,1,0,0,36,31,5,0.00010112189120408083,2.8089414223355786E-05,3125
"139,89",6,1,0,0,31,29,2,8.707718409240294E-05,1.1235765689342315E-05,3126
"139,9",1,1,0,0,53,31,22,0.00014887389538378567,0.00012359342258276546,3086
"139,91",6,1,0,0,32,31,1,8.988612551473852E-05,5.617882844671158E-06,3127
"139,93",6,1,0,0,29,26,3,8.145930124773178E-05,1.6853648534013472E-05,3128
"139,95",6,1,0,0,32,27,5,8.988612551473852E-05,2.8089414223355786E-05,3129
"139,97",6,1,0,0,41,30,11,0.00011516659831575873,6.179671129138273E-05,3130
"139,99",6,1,0,0,145,31,114,0.0004072965062386589,0.0006404386442925119,3131
"142,1",4,1,0,0,36,30,6,0.00010112189120408083,3.3707297068026944E-05,3149
"142,101",6,1,0,0,37,31,6,0.00010393083262641641,3.3707297068026944E-05,3199
"142,103",6,1,0,0,42,31,11,0.0001179755397380943,6.179671129138273E-05,3200
"142,105",6,1,0,0,42,31,11,0.0001179755397380943,6.179671129138273E-05,3201
"142,107",6,1,0,0,50,31,19,0.00014044707111677892,0.00010673977404875198,3202
"142,109",6,1,0,0,35,19,16,9.831294978174525E-05,8.988612551473852E-05,3203
"142,11",3,1,0,0,38,31,7,0.00010673977404875198,3.93251799126981E-05,3154
"142,111",6,1,0,0,125,31,94,0.0003511176777919473,0.0005280809873990888,3204
"142,113",6,1,0,0,35,28,7,9.831294978174525E-05,3.93251799126981E-05,3205
"142,115",6,1,0,0,70,29,41,0.0001966258995634905,0.00023033319663151746,3206
"142,117",6,1,0,0,38,31,7,0.00010673977404875198,3.93251799126981E-05,3207
"142,119",6,1,0,0,67,30,37,0.00018819907529648376,0.00020786166525283282,3208
"142,121",6,1,0,0,52,29,23,0.0001460649539614501,0.0001292113054274366,3209
"142,123",6,1,0,0,47,31,16,0.0001320202468497722,8.988612551473852E-05,3210
"142,125",0,1,0,0,80,31,49,0.00022471531378684628,0.0002752762593888867,3211
"142,127",3,1,0,0,84,31,53,0.0002359510794761886,0.00029774779076757133,3212
"142,129",0,1,0,0,115,31,84,0.00032302826356859154,0.0004719021589523772,3213
"142,13",2,1,0,0,50,29,21,0.00014044707111677892,0.0001179755397380943,3155
"142,131",3,1,0,0,70,31,39,0.0001966258995634905,0.00021909743094217514,3214
"142,133",2,1,0,0,99,31,68,0.00027808520081122227,0.00038201603343763867,3215
"142,15",0,1,0,0,35,30,5,9.831294978174525E-05,2.8089414223355786E-05,3156
"142,17",0,1,0,0,46,29,17,0.0001292113054274366,9.550400835940967E-05,3157
"142,19",2,1,0,0,52,31,21,0.0001460649539614501,0.0001179755397380943,3158
"142,21",0,1,0,0,53,30,23,0.00014887389538378567,0.0001292113054274366,3159
"142,23",0,1,0,0,64,31,33,0.00017977225102947704,0.0001853901338741482,3160
"142,25",0,1,0,0,105,31,74,0.00029493884934523576,0.00041572333050566565,3161
"142,27",0,1,0,0,46,31,15,0.0001292113054274366,8.426824267006736E-05,3162
"142,29",2,1,0,0,56,31,25,0.0001573007196507924,0.00014044707111677892,3163
"142,3",1,1,0,0,33,31,2,9.26950669370741E-05,1.1235765689342315E-05,3150
"142,31",3,1,0,0,41,31,10,0.00011516659831575873,5.617882844671157E-05,3164
"142,33",0,1,0,0,75,31,44,0.0002106706066751684,0.0002471868451655309,3165
"142,35",0,1,0,0,79,31,48,0.0002219063723645107,0.00026965837654421555,3166
"142,37",0,1,0,0,90,31,59,0.00025280472801020206,0.00033145508783559825,3167
"142,39",0,1,0,0,71,31,40,0.00019943484098582608,0.00022471531378684628,3168
"142,41",0,1,0,0,95,31,64,0.00026684943512188,0.0003595445020589541,3169
"142,43",0,1,0,0,100,31,69,0.00028089414223355784,0.00038763391628230987,3170
"142,45",0,1,0,0,53,31,22,0.00014887389538378567,0.00012359342258276546,3171
"142,47",0,1,0,0,31,30,1,8.707718409240294E-05,5.617882844671158E-06,3172
"142,49",3,1,0,0,39,31,8,0.00010954871547108757,4.494306275736926E-05,3173
"142,5",1,1,0,0,35,30,5,9.831294978174525E-05,2.8089414223355786E-05,3151
"142,51",0,1,0,0,36,30,6,0.00010112189120408083,3.3707297068026944E-05,3174
"142,53",0,1,0,0,63,31,32,0.00017696330960714144,0.00017977225102947704,3175
"142,55",0,1,0,0,61,31,30,0.0001713454267624703,0.00016853648534013473,3176
"142,57",3,1,0,0,72,31,41,0.00020224378240816165,0.00023033319663151746,3177
"142,59",2,1,0,0,81,31,50,0.00022752425520918186,0.00028089414223355784,3178
"142,61",0,1,0,0,71,31,40,0.00019943484098582608,0.00022471531378684628,3179
"142,63",3,1,0,0,58,31,27,0.00016291860249546355,0.00015168283680612124,3180
"142,65",3,1,0,0,50,31,19,0.00014044707111677892,0.00010673977404875198,3181
"142,67",6,1,0,0,102,31,71,0.00028651202507822904,0.00039886968197165216,3182
"142,69",6,1,0,0,33,31,2,9.26950669370741E-05,1.1235765689342315E-05,3183
"142,7",1,1,0,0,50,27,23,0.00014044707111677892,0.0001292113054274366,3152
"142,71",6,1,0,0,33,30,3,9.26950669370741E-05,1.6853648534013472E-05,3184
"142,73",6,1,0,0,33,29,4,9.26950669370741E-05,2.247153137868463E-05,3185
"142,75",6,1,0,0,45,31,14,0.00012640236400510103,7.86503598253962E-05,3186
"142,77",6,1,0,0,132,31,101,0.0003707802677482964,0.0005674061673117868,3187
"142,79",6,1,0,0,56,31,25,0.0001573007196507924,0.00014044707111677892,3188
"142,81",6,1,0,0,42,30,12,0.0001179755397380943,6.741459413605389E-05,3189
"142,83",6,1,0,0,39,31,8,0.00010954871547108757,4.494306275736926E-05,3190
"142,85",6,1,0,0,34,30,4,9.550400835940967E-05,2.247153137868463E-05,3191
"142,87",6,1,0,0,33,30,3,9.26950669370741E-05,1.6853648534013472E-05,3192
"142,89",6,1,0,0,43,31,12,0.00012078448116042989,6.741459413605389E-05,3193
"142,9",1,1,0,0,50,30,20,0.00014044707111677892,0.00011235765689342314,3153
"142,91",6,1,0,0,35,31,4,9.831294978174525E-05,2.247153137868463E-05,3194
"142,93",6,1,0,0,36,31,5,0.00010112189120408083,2.8089414223355786E-05,3195
"142,95",6,1,0,0,37,30,7,0.00010393083262641641,3.93251799126981E-05,3196
"142,97",6,1,0,0,32,30,2,8.988612551473852E-05,1.1235765689342315E-05,3197
"142,99",6,1,0,0,39,31,8,0.00010954871547108757,4.494306275736926E-05,3198
"145,1",1,1,0,0,45,27,18,0.00012640236400510103,0.00010112189120408083,3216
"145,101",6,1,0,0,41,31,10,0.00011516659831575873,5.617882844671157E-05,3266
"145,103",6,1,0,0,37,31,6,0.00010393083262641641,3.3707297068026944E-05,3267
"145,105",6,1,0,0,40,30,10,0.00011235765689342314,5.617882844671157E-05,3268
"145,107",6,1,0,0,41,29,12,0.00011516659831575873,6.741459413605389E-05,3269
"145,109",6,1,0,0,50,30,20,0.00014044707111677892,0.00011235765689342314,3270
"145,11",0,1,0,0,31,31,,8.707718409240294E-05,,3221
"145,111",6,1,0,0,31,28,3,8.707718409240294E-05,1.6853648534013472E-05,3271
"145,113",6,1,0,0,28,26,2,7.86503598253962E-05,1.1235765689342315E-05,3272
"145,115",6,1,0,0,101,31,70,0.0002837030836558934,0.000393251799126981,3273
"145,117",6,1,0,0,47,31,16,0.0001320202468497722,8.988612551473852E-05,3274
"145,119",6,1,0,0,40,30,10,0.00011235765689342314,5.617882844671157E-05,3275
"145,121",6,1,0,0,36,30,6,0.00010112189120408083,3.3707297068026944E-05,3276
"145,123",6,1,0,0,97,31,66,0.0002724673179665511,0.0003707802677482964,3277
"145,125",2,1,0,0,32,29,3,8.988612551473852E-05,1.6853648534013472E-05,3278
"145,127",3,1,0,0,76,31,45,0.00021347954809750397,0.00025280472801020206,3279
"145,129",3,1,0,0,47,31,16,0.0001320202468497722,8.988612551473852E-05,3280
"145,13",0,1,0,0,47,31,16,0.0001320202468497722,8.988612551473852E-05,3222
"145,131",3,1,0,0,54,31,23,0.00015168283680612124,0.0001292113054274366,3281
"145,133",7,1,0,0,51,31,20,0.00014325601253911452,0.00011235765689342314,3282
"145,15",2,1,0,0,37,31,6,0.00010393083262641641,3.3707297068026944E-05,3223
"145,17",2,1,0,0,43,31,12,0.00012078448116042989,6.741459413605389E-05,3224
"145,19",2,1,0,0,65,31,34,0.00018258119245181262,0.00019100801671881933,3225
"145,21",0,1,0,0,73,31,42,0.00020505272383049725,0.0002359510794761886,3226
"145,23",0,1,0,0,79,31,48,0.0002219063723645107,0.00026965837654421555,3227
"145,25",2,1,0,0,91,31,60,0.00025561366943253764,0.00033707297068026945,3228
"145,27",3,1,0,0,63,31,32,0.00017696330960714144,0.00017977225102947704,3229
"145,29",7,1,0,0,56,31,25,0.0001573007196507924,0.00014044707111677892,3230
"145,3",3,1,0,0,33,30,3,9.26950669370741E-05,1.6853648534013472E-05,3217
"145,31",0,1,0,0,37,31,6,0.00010393083262641641,3.3707297068026944E-05,3231
"145,33",0,1,0,0,117,31,86,0.0003286461464132627,0.00048313792464171955,3232
"145,35",3,1,0,0,71,31,40,0.00019943484098582608,0.00022471531378684628,3233
"145,37",0,1,0,0,64,31,33,0.00017977225102947704,0.0001853901338741482,3234
"145,39",0,1,0,0,101,31,70,0.0002837030836558934,0.000393251799126981,3235
"145,41",0,1,0,0,64,31,33,0.00017977225102947704,0.0001853901338741482,3236
"145,43",0,1,0,0,84,31,53,0.0002359510794761886,0.00029774779076757133,3237
"145,45",0,1,0,0,76,31,45,0.00021347954809750397,0.00025280472801020206,3238
"145,47",0,1,0,0,83,31,52,0.00023314213805385303,0.0002921299079229002,3239
