class	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal
762	0.0	0.0	0.0	1845.5	2356.0	3007.1	0.0	0.0	0.0	1659.1	3247.4	3512.1
763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760	0.0	0.0	3083.6	0.0	6137.7	0.0	1354.0	1582.3	0.0	3956.7	5558.3	0.0
761	0.0	0.0	0.0	0.0	2727.1	0.0	0.0	0.0	0.0	1440.8	0.0	0.0
766	0.0	0.0	0.0	3001.3	3313.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765	0.0	0.0	0.0	0.0	2112.3	0.0	1388.6	0.0	0.0	0.0	0.0	0.0
5379	3406.8	5684.7	3179.9	3549.9	4575.5	5320.7	5995.9	4095.6	4672.7	5277.2	4983.7	3965.6
5378	0.0	0.0	3263.0	3406.5	7959.0	0.0	8118.4	2136.0	8148.1	4247.7	4682.1	3935.1
79143	16270.6	8712.9	4049.2	5168.4	4482.8	5370.9	4806.3	6371.3	0.0	7199.6	8890.0	8752.3
5375	0.0	0.0	0.0	3008.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5376	0.0	0.0	2637.6	4427.9	0.0	0.0	0.0	0.0	3841.8	1176.2	6782.6	0.0
5371	0.0	0.0	6434.9	0.0	4931.1	0.0	0.0	0.0	0.0	5321.7	0.0	8784.5
5373	0.0	0.0	0.0	0.0	0.0	0.0	2582.5	0.0	0.0	2011.4	0.0	2680.4
5372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5399.2	0.0	0.0	3203.6
4336	0.0	0.0	0.0	0.0	0.0	0.0	1514.9	0.0	0.0	0.0	0.0	0.0
4337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4335	6090.3	0.0	3383.5	6023.8	0.0	4430.6	3359.8	2324.3	0.0	2922.3	0.0	4307.1
4332	0.0	0.0	0.0	0.0	0.0	0.0	1008.7	0.0	0.0	620.7	0.0	0.0
4330	2089.6	0.0	1880.6	0.0	0.0	0.0	0.0	0.0	0.0	2840.9	0.0	0.0
4331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3135	39300.1	41259.5	70422.6	15088.6	0.0	23017.5	25020.5	32742.4	20686.6	30770.2	10540.1	19523.9
3134	78336.9	64336.3	122511.3	43967.9	43274.2	38122.6	30834.9	62270.5	13683.2	51684.7	38090.7	58605.0
3137	46346.8	42197.4	32709.8	28471.5	15777.6	23132.1	15318.5	31781.5	0.0	21390.5	36357.9	23222.4
3131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4217.4	0.0	0.0	0.0
3133	38221.0	35274.2	52122.8	13573.1	13969.2	17499.6	41681.3	24689.0	11049.9	17454.7	16056.6	18680.7
23291	0.0	2545.4	0.0	2359.0	2175.6	0.0	3027.9	0.0	6077.8	2002.9	0.0	1712.2
26791	138250.2	166025.5	122038.3	131800.4	157421.9	185128.7	131154.9	86076.5	103806.3	115612.7	173925.8	91607.8
26790	138250.2	166025.5	122038.3	131800.4	157421.9	185128.7	131154.9	86076.5	103806.3	115612.7	173925.8	91607.8
51512	3637.1	3132.1	0.0	5548.6	7458.9	0.0	0.0	0.0	5847.9	5359.6	8185.6	5418.1
51517	0.0	0.0	3537.5	8064.9	0.0	0.0	0.0	0.0	9196.4	0.0	0.0	0.0
23576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1198.0
26795	297136.2	361958.0	212620.0	232976.7	317758.4	372105.5	200611.1	186621.4	284013.4	211699.2	336544.8	169899.8
5764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5763	10063.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100131434	1910.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4980.6	0.0
196441	4170.1	6704.4	3580.7	6022.0	3850.5	4578.7	7253.8	5609.4	9434.1	6669.6	0.0	5909.5
23710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3031.5	4776.6	0.0	0.0	0.0
25804	0.0	0.0	0.0	0.0	5581.4	0.0	2626.3	2714.3	0.0	5464.0	3339.2	2479.5
25805	0.0	0.0	0.0	710.1	0.0	3013.0	0.0	0.0	0.0	0.0	0.0	0.0
25800	0.0	3050.4	0.0	0.0	5041.7	2752.9	0.0	3225.5	0.0	1758.1	0.0	2018.5
25801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4306.5	0.0	0.0	0.0
23318	4189.5	4946.5	5099.9	5941.4	3580.3	7524.9	7253.2	3741.7	8505.4	4893.4	3596.9	12673.1
23312	0.0	0.0	1821.4	0.0	0.0	0.0	0.0	1418.1	0.0	1230.4	0.0	1214.4
23313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23310	0.0	0.0	0.0	5264.5	0.0	5457.0	0.0	0.0	0.0	3059.4	0.0	0.0
23316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23317	2721.3	2026.9	0.0	0.0	0.0	3825.3	2894.7	0.0	4370.4	2143.3	4307.5	2604.5
23314	0.0	0.0	0.0	4044.2	0.0	0.0	0.0	7694.6	0.0	1512.9	0.0	0.0
23315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1598.3	0.0	0.0
7425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7423	6540.3	8568.9	5781.8	5960.7	8157.5	7015.4	9537.4	5790.6	0.0	5086.5	8612.6	6953.6
7422	2419.3	0.0	0.0	3230.2	0.0	0.0	0.0	3437.4	0.0	0.0	5727.3	885.4
7421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3719.4	0.0	3391.2
5184	4171.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2471.5
374286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6601	4709.9	5801.5	2935.4	4257.3	5638.3	0.0	7147.9	6107.8	10554.4	4834.4	8495.6	5619.4
6602	0.0	0.0	4424.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3679.6
6603	18185.6	9917.5	17107.7	16918.7	16425.8	12892.2	10750.4	15307.5	13384.9	18246.2	11578.5	17493.6
6604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6439	0.0	0.0	0.0	0.0	0.0	0.0	1542.5	0.0	0.0	0.0	0.0	0.0
6606	0.0	0.0	5094.8	0.0	2930.3	4943.5	2720.5	0.0	0.0	3253.5	2596.7	0.0
6607	0.0	0.0	5094.8	0.0	2930.3	4943.5	2720.5	0.0	0.0	3253.5	2596.7	0.0
6609	3475.8	0.0	2779.1	3598.3	0.0	0.0	0.0	1969.3	0.0	0.0	2927.3	2416.3
10857	3786.8	0.0	2538.4	0.0	0.0	5683.2	1466.5	0.0	4967.9	2788.6	0.0	0.0
10856	4503.6	8136.7	5475.3	7866.8	11241.3	17048.7	6379.8	5659.0	9322.2	11676.2	6869.2	7916.1
2971	11785.2	12756.8	14580.1	10377.9	12620.2	16474.1	17835.0	7420.5	0.0	11490.5	0.0	14325.1
10859	2794.3	0.0	0.0	1306.5	0.0	0.0	0.0	0.0	2340.3	633.6	0.0	750.0
23396	6192.2	2950.9	5486.0	0.0	0.0	5958.6	5763.9	1618.9	0.0	0.0	0.0	3509.3
1043	49692.4	37046.3	101479.1	30077.7	7969.4	38476.5	140088.7	15344.6	0.0	37162.3	9113.0	24533.1
10480	20852.5	24715.7	22793.9	18055.6	9645.0	29918.2	21823.8	11173.7	14828.7	16108.9	12857.9	20119.0
23394	6156.5	4120.3	3146.0	4291.1	4653.5	5663.5	3177.5	4160.4	5925.5	4212.4	4335.5	4497.4
23395	0.0	3027.6	1310.7	0.0	0.0	0.0	0.0	0.0	2048.1	0.0	0.0	1518.2
1041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1045	0.0	0.0	0.0	2853.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2358	0.0	0.0	0.0	0.0	2895.8	0.0	0.0	0.0	0.0	0.0	0.0	3700.4
2359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	723.6	5261.5	0.0
2352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2353	14087.9	8685.6	56983.4	6634.9	25050.4	52881.4	12602.2	16591.9	23778.3	9681.4	11024.6	27317.2
2350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2354	0.0	0.0	9833.8	0.0	0.0	6876.4	3990.9	7128.8	17579.6	3880.5	0.0	7745.1
2355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4400.9	0.0	0.0	0.0	0.0
6736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7873	0.0	0.0	3410.5	5057.7	0.0	0.0	7868.9	4449.6	0.0	0.0	0.0	0.0
100303453	0.0	0.0	3043.9	0.0	0.0	4638.0	0.0	0.0	0.0	0.0	3592.6	0.0
3739	0.0	3792.4	0.0	0.0	0.0	0.0	1961.1	0.0	0.0	0.0	3338.5	0.0
3738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3735	18745.5	14455.5	21640.9	22917.5	19913.4	18657.3	16761.2	15854.5	14735.2	21231.1	21715.1	14702.5
1890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1891	7868.3	5384.5	10924.3	8389.5	7433.1	11497.3	11692.5	5572.7	0.0	9217.7	10372.4	8078.4
1892	0.0	3040.5	0.0	0.0	0.0	4233.7	5011.0	0.0	0.0	3746.2	0.0	3563.9
3730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	880.1	0.0	1173.7	0.0	0.0
4923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4922	0.0	0.0	0.0	0.0	0.0	3991.3	0.0	0.0	0.0	0.0	2347.4	0.0
4693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4692	0.0	0.0	0.0	2637.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4695	5935.2	10309.6	10124.9	7742.5	10302.5	11002.1	7587.0	6618.8	8160.4	8561.6	7421.1	5862.7
4694	21854.7	24019.1	24659.0	13374.3	25928.1	34339.9	25358.1	19140.3	15000.1	24375.6	20510.5	20371.3
4925	4168.2	1853.6	1716.3	0.0	4957.6	0.0	2003.4	2585.5	0.0	5860.9	9076.9	3398.2
2131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3249.8	0.0	0.0	0.0	0.0
440352	0.0	0.0	0.0	2404.9	4096.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4698	5504.6	4599.9	3716.8	2485.4	5005.5	3835.8	4904.7	2090.4	0.0	4972.8	0.0	5735.1
4929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79921	0.0	7075.2	1399.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4664.3	0.0
2139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5160	0.0	0.0	0.0	0.0	0.0	5828.1	0.0	0.0	0.0	0.0	0.0	0.0
5161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5162	5822.6	9176.0	6391.0	8044.1	7962.7	6978.8	7441.2	5394.8	0.0	5109.0	3627.0	5510.3
5163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1002.9	0.0	1056.3
5164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6003.4	0.0	0.0	0.0	0.0
5165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5166	2640.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54462	0.0	6116.8	2749.1	0.0	2569.6	2202.7	0.0	0.0	0.0	0.0	0.0	1454.7
54463	0.0	0.0	0.0	0.0	2878.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2786	0.0	0.0	0.0	2496.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2782	25791.4	18328.6	25191.7	22571.7	20090.9	18420.5	27431.8	22529.0	13524.2	24000.6	24034.2	26076.1
9698	5618.4	6118.8	4248.7	9033.2	5949.1	0.0	6608.3	7965.2	8391.7	8029.9	7124.5	6005.2
9699	0.0	5106.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2171.0
9697	0.0	5158.5	0.0	0.0	0.0	0.0	3049.6	0.0	0.0	2602.3	0.0	4163.9
9694	0.0	0.0	0.0	0.0	0.0	0.0	1693.5	1895.1	0.0	0.0	0.0	0.0
9695	9272.8	13768.9	12948.1	9926.0	21317.3	14869.7	13875.4	21625.7	14568.3	8705.9	9458.7	32944.5
9692	33300.3	59752.9	23892.8	30948.7	61863.6	70463.5	40607.1	40931.0	52466.8	39458.4	41507.7	84888.5
9693	4258.7	4120.1	2963.2	6244.0	6981.6	3458.9	6509.9	5307.8	16491.6	6728.7	4547.5	7072.3
9690	0.0	0.0	2390.5	3512.0	0.0	0.0	0.0	3179.0	0.0	2386.5	0.0	2295.0
340591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
440926	99594.8	82509.9	98034.4	113509.3	89010.6	80151.3	64614.5	94792.9	86424.6	92295.4	149093.8	64514.5
57515	4735.7	4124.3	6442.5	0.0	5353.7	2545.6	6513.2	3142.9	0.0	7009.7	4572.0	4848.9
80333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1263	4551.6	0.0	4539.5	0.0	0.0	0.0	0.0	6548.4	0.0	4760.4	0.0	0.0
2078	19295.7	24428.2	0.0	3524.9	0.0	0.0	0.0	5043.4	14647.6	13087.4	9621.9	7402.3
80335	0.0	2718.5	1974.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2439.1
1261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1689.7	0.0	0.0	0.0	0.0
1798	3970.9	4992.4	0.0	0.0	0.0	0.0	2570.5	0.0	0.0	0.0	0.0	1996.2
1793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1267	0.0	10315.9	7465.2	6359.7	0.0	5145.9	6991.9	8583.4	4651.9	6678.7	8069.4	7028.2
1791	59034.7	30500.4	25304.4	33571.0	37690.8	62354.3	84230.6	27351.3	17966.0	83319.4	32059.8	55837.6
9462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	556.4	0.0	0.0	0.0	0.0
1796	5620.3	0.0	5441.3	8325.8	7871.7	5114.2	3286.7	5992.0	0.0	4023.4	10516.1	4424.4
1795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1266	12229.4	0.0	0.0	1113.0	0.0	2821.1	0.0	1102.4	2535.5	0.0	0.0	0.0
6304	36940.2	61999.2	14382.9	58450.8	17897.2	23030.3	6842.2	19589.7	37744.5	31403.0	28578.8	21125.7
6843	0.0	0.0	8979.4	19971.0	16329.1	7668.0	0.0	11618.3	0.0	8884.6	0.0	12869.9
6840	0.0	0.0	0.0	0.0	0.0	0.0	1838.6	0.0	0.0	0.0	0.0	1241.2
660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6844	13361.7	14350.1	15404.1	14504.4	11163.9	14626.5	19795.9	16931.0	11805.8	18684.3	9862.6	15691.9
6845	5425.7	2751.5	7021.7	3930.5	0.0	5893.5	5770.0	2697.3	3166.7	4253.2	6756.4	3963.6
2070	0.0	2148.0	0.0	0.0	0.0	0.0	1470.9	0.0	0.0	0.0	3619.5	1082.6
57834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9469	0.0	0.0	0.0	5304.5	0.0	0.0	0.0	0.0	0.0	0.0	8290.2	2747.9
30851	7954.9	9103.8	7925.2	9258.9	6872.6	0.0	9779.4	8179.8	10858.6	6002.9	0.0	5797.8
30850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8237	17101.4	21853.0	14712.7	29572.0	22546.8	15090.0	14080.3	25931.0	30058.1	22388.7	34201.6	22075.2
6595	7066.0	8788.5	7836.3	0.0	14729.3	7315.6	10310.5	7378.2	4638.0	8945.2	4059.4	12891.8
6596	3572.1	4761.9	0.0	0.0	2020.6	0.0	1645.9	0.0	0.0	4569.2	0.0	0.0
6597	11914.1	5089.2	5319.0	14059.3	8599.5	9394.7	13032.0	14310.0	9127.1	12597.3	0.0	13407.0
6598	8415.6	6401.8	0.0	6434.3	0.0	6522.6	0.0	6311.2	4205.9	7957.8	0.0	5650.7
6599	7830.8	8553.7	8107.3	10855.8	7477.1	5806.9	5457.7	11323.7	10166.5	7938.1	11469.8	8416.2
8239	46283.9	41156.3	47206.1	63726.6	48774.7	34396.1	37481.2	48041.8	56546.6	32053.4	72017.2	38970.9
144699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1739.5	2821.6	0.0
7639	11190.7	8811.2	6637.5	10784.0	8829.6	7280.0	11725.7	13216.0	14995.7	10746.0	9392.3	9899.8
7633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
171586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	918.4	0.0	0.0
7637	0.0	3153.2	0.0	2296.3	1643.0	0.0	1254.7	0.0	0.0	1991.8	6421.8	1992.4
7634	2470.1	0.0	0.0	0.0	0.0	1507.7	0.0	0.0	0.0	1420.7	0.0	0.0
8786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115207	0.0	0.0	7645.8	0.0	0.0	0.0	4537.7	0.0	0.0	0.0	0.0	0.0
115201	0.0	1352.2	0.0	0.0	0.0	2215.5	0.0	0.0	0.0	0.0	0.0	837.6
9843	0.0	0.0	0.0	1532.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	674.0
9842	2365.7	0.0	2309.3	0.0	0.0	0.0	0.0	0.0	0.0	2517.8	0.0	2836.2
9841	1749.5	0.0	0.0	0.0	0.0	4493.6	2912.3	0.0	0.0	2325.0	0.0	0.0
9847	0.0	3237.4	3857.6	0.0	2566.6	4209.3	4091.4	2877.9	0.0	2438.0	0.0	3718.6
9846	6193.4	9830.6	5749.3	10864.5	7431.7	5175.2	0.0	5400.9	0.0	11104.2	10381.7	7156.3
9844	10063.9	7892.3	5663.2	0.0	7421.4	6736.7	3568.7	2953.3	5829.3	4778.4	0.0	5653.2
9849	0.0	3536.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1455.7	2527.8	1097.3
9848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
641	0.0	2924.2	0.0	0.0	0.0	0.0	0.0	3275.4	0.0	4332.6	0.0	0.0
1240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2150.9	3296.3	0.0	0.0	0.0
3096	0.0	1904.2	0.0	0.0	0.0	0.0	0.0	2330.9	0.0	1174.0	0.0	0.0
1244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3094	30120.0	22588.7	31424.3	16308.7	25296.4	28514.6	28022.4	19678.2	14148.3	26115.6	22405.3	20919.4
646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3297.9
648	16867.4	16566.2	15427.2	19442.2	13712.5	7953.8	11712.9	17934.5	13067.6	12577.0	13175.3	17227.7
3099	1262.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	695.6
23143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23142	0.0	3170.8	0.0	0.0	0.0	0.0	2241.0	0.0	0.0	2734.3	0.0	0.0
1539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1538	0.0	0.0	0.0	0.0	0.0	0.0	1218.0	0.0	0.0	0.0	0.0	0.0
84890	0.0	0.0	0.0	1906.7	0.0	3175.6	0.0	1655.0	0.0	783.3	0.0	1855.4
23059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3261.4	0.0	0.0	0.0
4103	0.0	1884.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4104	0.0	0.0	0.0	3317.8	2720.2	0.0	0.0	1089.9	0.0	0.0	0.0	0.0
4107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2700.6	3137.9	0.0	0.0	2868.0
5771	3165.4	3511.2	0.0	3143.4	3018.4	0.0	4168.8	0.0	3039.6	3042.1	1989.8	0.0
10420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10427	3978.5	3623.1	4609.3	2014.5	0.0	0.0	4187.8	3086.3	5692.4	3854.6	0.0	2785.6
3899	0.0	0.0	0.0	0.0	0.0	0.0	2578.3	0.0	0.0	0.0	0.0	0.0
9643	6409.1	6886.0	7475.8	7335.2	5647.7	7479.6	8119.6	5226.5	10693.2	10346.0	7244.8	7051.0
3892	0.0	0.0	0.0	0.0	0.0	4001.7	0.0	0.0	0.0	3130.7	0.0	3719.7
3891	0.0	0.0	0.0	8749.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3895	8395.2	10422.1	8462.2	7419.6	7478.3	10338.2	7883.0	8913.4	0.0	13064.5	0.0	9382.0
56171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10154	0.0	0.0	3651.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9166	3225.5	0.0	1690.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2005.1	0.0
51230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5644.5	1046.4	0.0	0.0
5957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22861	0.0	0.0	0.0	0.0	0.0	0.0	1862.4	0.0	0.0	0.0	3811.0	4384.6
65110	4465.6	3344.5	7052.2	4310.8	8423.0	6344.5	8581.2	7880.0	5918.4	7525.8	0.0	11564.9
65117	4464.4	0.0	5003.6	8423.7	0.0	10512.4	4783.5	3329.1	0.0	5802.9	0.0	7533.5
148229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23054	7368.5	3381.6	1667.9	0.0	0.0	3843.7	3332.2	0.0	0.0	4938.6	0.0	3367.3
27349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4080.0	0.0	1548.2	0.0	0.0
79441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	698.2	0.0	0.0
5774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27341	6774.3	0.0	4332.2	8655.9	4289.5	0.0	2616.0	0.0	0.0	4000.1	0.0	0.0
27340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
192683	0.0	0.0	0.0	6843.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27347	0.0	0.0	4770.4	3636.9	6595.5	13088.0	11122.4	2579.2	0.0	1767.2	0.0	9297.9
